id,text,language,source,orig_label,suggested_label,suggest_reason,label,annotator,template_group,notes
id_ss_00010,di mana @,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,07f5fbd3dcc5,may-include-mt-uci-style
id_ss_00011,Urgent! silakan hubungi 09061213237 dari landline. £5000 tunai atau mewah 4* Canary Islands Holiday menunggu koleksi. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,9f231910ef78,may-include-mt-uci-style
id_ss_00012,"Teks Terbatas, Minit Terbatas",id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,e3979f2ee4a4,may-include-mt-uci-style
id_ss_00013,Mama berkata kita wan untuk pergi kemudian pergi... Kemudian dia bisa shun bian menonton pameran kaca...,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,20914fcf62b8,may-include-mt-uci-style
id_ss_00014,Apakah ada hari Jumat yang akan datang adalah liburan untuk pongal?Apakah Anda mendapatkan berita dari tempat kerja Anda.,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,5690c9f7bdb4,may-include-mt-uci-style
id_ss_00015,"Ok, baik, tidak ada masalah, dan terima kasih!",id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,546d74eaa3c0,may-include-mt-uci-style
id_ss_00016,"Seseorang telah menghubungi layanan kencan kami dan memasukkan telepon Anda becausethey fancy Anda! Untuk mengetahui siapa yang dipanggil dari landline 09058098002. PoBox1, W14RG 150p",id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,9ce92aae5467,may-include-mt-uci-style
id_ss_00017,New TEXTBUDDY Chat 2 horny guys di ur area 4 hanya 25p Gratis 2 menerima Search postcode atau di gaytextbuddy.com. TXT ONE nama ke 89693,id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,1d8f0e107078,may-include-mt-uci-style
id_ss_00018,"Dear Voucher Holder, Untuk menuntut tawaran minggu ini, di PC Anda silahkan pergi ke http://www.e-tlp.co.uk/expressoffer Ts&Cs aplikasi. Untuk menghentikan teks, txt STOP ke 80062",id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,134fb2ac3da3,may-include-mt-uci-style
id_ss_00019,Saya akan sampai di 2 stasiun lainnya.,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,e42fa245250a,may-include-mt-uci-style
id_ss_00020,"Saya pikir jika dia memerintah tamilnadu, maka hal itu sangat sulit bagi rakyat kita.",id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,e1ecc3a2d603,may-include-mt-uci-style
id_ss_00021,Hi did u memutuskan wot 2 mendapatkan 4 bday jika tidak sakit prob jus mendapatkan dia voucher frm perawan atau sumfing,id,spamshield_indonesian_v1,ham:normal,AD,id-promo-keywords,,,04700d44f092,may-include-mt-uci-style
id_ss_00022,Jadi u wan 2 datang untuk makan malam kami malam ini a tidak?,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,437d640e863b,may-include-mt-uci-style
id_ss_00023,Dapat membantu anda swop dengan mengambil anda dari mana pun ur burung lain r bertemu jika anda inginkan.,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,39ef36d87a78,may-include-mt-uci-style
id_ss_00024,Saya ragu Anda bisa menangani 5 kali per malam dalam hal apapun ...,id,spamshield_indonesian_v1,ham:normal,FRAUD,id-fraud-keywords,,,81270c01d280,may-include-mt-uci-style
id_ss_00025,Apakah Anda ingin baru video phone750 kapan saja jaringan mins 150 teks untuk hanya lima pound per minggu hubungi 08000776320 sekarang atau jawab untuk pengiriman esok,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,276afbcbbf93,may-include-mt-uci-style
id_ss_00026,Seseorang harus pergi ke andros dan mencuri es,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,d8c5356d46ae,may-include-mt-uci-style
id_ss_00027,Ringtone Club: Gr8 polys baru langsung ke ponsel Anda setiap minggu !,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,93858bade7ca,may-include-mt-uci-style
id_ss_00028,Lebih mudah dengan dia di sini.,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,3989c4aabd2c,may-include-mt-uci-style
id_ss_00029,"Anda telah dipilih untuk menginap di 1 dari 250 hotel Inggris teratas - FOR NOTHING! Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS",id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,72f5d29c6392,may-include-mt-uci-style
id_ss_00030,Hanya pulang ke rumah,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,61218697dfa7,may-include-mt-uci-style
id_ss_00031,"Oh sayang, Anda masih sakit? saya merasa Shit pagi ini tapi saya pikir saya hanya tenggelam! malam berikutnya.",id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,5d34de551139,may-include-mt-uci-style
id_ss_00032,Urgent! kami mencoba untuk menghubungi U. Todays draw menunjukkan bahwa Anda telah memenangkan hadiah £2000 GARANTI. panggilan 09058094507 dari garis tanah. tuntutan 3030.,id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,d724b6035eec,may-include-mt-uci-style
id_ss_00033,"Jika saya mati, saya ingin Anda memiliki semua barang-barang saya.",id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,bf2988bb2bda,may-include-mt-uci-style
id_ss_00034,Dapatkah Anda mengirimkan nama perusahaan itu kepada saya di saibaba colany,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,8d809728619b,may-include-mt-uci-style
id_ss_00035,"SMS. ac sun0819 posting HELLO:""Anda kelihatan keren, ingin mengatakan selamat datang!!!"" Hentikan?",id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,92bd4530540d,may-include-mt-uci-style
id_ss_00036,Anda berhak untuk memperbarui ke ponsel kamera warna terbaru untuk Gratis!Call The Mobile Update VCo FREE di 08002986906,id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,ee094d1b0bd2,may-include-mt-uci-style
id_ss_00037,"SMSSERVICES. untuk kredit teks Anda termasuk, pls goto www.comuk.net login= 3qxj9 tidak berlangganan dengan STOP, tidak ada biaya tambahan. bantuan 08702840625.COMUK. 220-CM2 9AE",id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,c98842f11761,may-include-mt-uci-style
id_ss_00038,Tahniah ur diberikan 500 CD voucher atau 125gift dijamin & Gratis masuk 2 100 wkly draw txt MUSIC ke 87066 TnCs www.Ldew.com1win150ppmx3age16,id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,86de5bb2b8ab,may-include-mt-uci-style
id_ss_00039,Untuk mengumpulkan pesan Anda hanya hubungi 08718723815.,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,a053bb869e2b,may-include-mt-uci-style
id_ss_00040,"Oh, saya akan dibayar. yang paling luar biasa adalah untuk komersial yang saya lakukan untuk Hasbro...pada bulan Agustus!Mereka membuat kami melompat melalui begitu banyak harapan untuk dibayar.",id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,0c465d66f09c,may-include-mt-uci-style
id_ss_00041,"Bolehkah Anda bertanya kepada macho apa rentang harga, apakah dia ingin sesuatu yang baru atau digunakan ditambah dia hanya terganggu dalam blackberry bold &lt;#&gt; atau bb apa pun",id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,e2ead4a54f20,may-include-mt-uci-style
id_ss_00042,Anda telah memenangkan anugerah £ 200 yang dijamin atau bahkan £ 1000 cashto tuntutan anugerah UR panggilan gratis di 08000407165 (18+) 2 stop getstop di 88222 PHP.,id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,514fc4229bba,may-include-mt-uci-style
id_ss_00043,Saya mendapatkannya ke bawah untuk teh. tidak pasti apa rasa,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,fc54b3b68da1,may-include-mt-uci-style
id_ss_00044,Saya pikir begitu. terima kasih.,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,40f5441cdfcc,may-include-mt-uci-style
id_ss_00045,Apakah Anda ingin handset Video baru? 750 kapan saja mana-mana rangkaian mins? UNLIMITED TEXT? Camcorder? Jawab atau Hubungi sekarang 08000930705 untuk del Sat AM,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,f90a172ca71e,may-include-mt-uci-style
id_ss_00046,"“Sesungguhnya kamu benar-benar menyakitkan, dan sesungguhnya kamu benar-benar menyakitkan.”",id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,2660d48386e3,may-include-mt-uci-style
id_ss_00047,"Complimentary 4 STAR Ibiza Holiday atau £ 10,000 uang tunai membutuhkan pengumpulan URGENT Anda. 09066364349 NOW dari Landline untuk tidak kalah! Box434SK38WP150PPM18+",id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,20ed4b9ad0b7,may-include-mt-uci-style
id_ss_00048,Ingat apa! seseorang yang Anda ketahui secara rahasia fancies Anda! ingin tahu siapa itu? beri kami panggilan di 09065394514 Dari Landline DATEBox1282EssexCM61XN 150p/min 18,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,24fe57942977,may-include-mt-uci-style
id_ss_00049,Bloomberg -Message center +447797706009 Mengapa menunggu? memohon untuk masa depan Anda http://careers. bloomberg.com,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,1c221b16804d,may-include-mt-uci-style
id_ss_00050,BABE !!! saya miiiiiiisssssssss anda ! saya membutuhkan anda !!! saya cemburu anda !!! :-( ... Geeee ... saya sangat sedih tanpa anda babe ... saya mencintai anda ...,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,45d337e1b388,may-include-mt-uci-style
id_ss_00051,"Tawaran hari ini! tuntutan ur £150 nilai kupon diskon! teks YES ke 85023 sekarang! SavaMob, anggota menawarkan mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X",id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,887757921fde,may-include-mt-uci-style
id_ss_00052,Teks usia Anda diikuti oleh GENDER Anda sebagai mitra M atau F E.G.23F. Untuk pria gay teks usia Anda diikuti oleh G. e.g.23G.,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,b12531e060b0,may-include-mt-uci-style
id_ss_00053,Di jalan ke sekolah. boleh pls mengirimkan saya nomor ashley,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,fbbed6213e4b,may-include-mt-uci-style
id_ss_00054,Berapa kali Anda menghadiri kelas pengemudi jam berapa kali sehari?,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,fa5569e5eb5a,may-include-mt-uci-style
id_ss_00055,Saya berpikir itu semua melalui,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,6a376c6e32e5,may-include-mt-uci-style
id_ss_00056,"Nombor Vodafone hari ini berakhir dengan 4882 dipilih untuk menerima hadiah £ 350. Jika nomor Anda bertanding, hubungi 09064019014 untuk menerima hadiah £ 350 Anda.",id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,1be679415ff9,may-include-mt-uci-style
id_ss_00057,"Aku tidak bangun sampai pukul 4 petang, sup",id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,46a6dd4c0fd3,may-include-mt-uci-style
id_ss_00058,Ada 2 &lt;#&gt; . apakah itu milikmu,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,0725942740d5,may-include-mt-uci-style
id_ss_00059,"Apakah ponsel Anda 10 mths? Update ke terbaru Kamera/Video telepon untuk GRATIS. KEEP UR SAME NUMBER, Dapatkan tambahan gratis mins/text.",id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,402eb1f7633a,may-include-mt-uci-style
id_ss_00060,Kami berhenti mendapatkan es krim dan akan kembali setelah,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,759ebf15c57c,may-include-mt-uci-style
id_ss_00061,Selamat bermalam! ttyl,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,58d1b2ec58bb,may-include-mt-uci-style
id_ss_00062,WIN satu tahun penawaran CD 4 sebuah toko ur pilihan bernilai £ 500 & masukkan kami £ 100 Tiket mingguan TXT MUSIC ke 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,efe9716eeb83,may-include-mt-uci-style
id_ss_00063,Anda memiliki pengagum rahasia yang sedang menonton 2 menghubungi U-menemukan siapa mereka R*reveal yang berpikir UR begitu istimewa panggilan di 09058094599,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,fe9f0b2edde3,may-include-mt-uci-style
id_ss_00064,1 Saya tidak memiliki nomor dan 2 akan menjadi sakit besar di pantat dan saya lebih suka tidak terlibat jika itu mungkin,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,d63f293fa2ec,may-include-mt-uci-style
id_ss_00065,"Terima kasih, pemenang diberitahu melalui sms. Good Luck! No future marketing reply STOP to 84122 customer service 08450542832",id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,850df6e45177,may-include-mt-uci-style
id_ss_00066,Haha... Yup harap kita akan kehilangan beberapa kilogram oleh mon. setelah hip hop bisa pergi orchard dan berat lagi,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,fafdad2ad57e,may-include-mt-uci-style
id_ss_00067,"Dia memiliki banyak yang biasa babe, tetapi model tidak membantu. Youi harus membawanya dan dia akan memenuhi",id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,062b15993a80,may-include-mt-uci-style
id_ss_00068,Pernah terperangkap di dalam kereta ayah saya. pergi 4 makan malam sekarang. U leh? jadi r mereka bebas malam ini?,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,59daaef4fe39,may-include-mt-uci-style
id_ss_00069,Carlos akan berada di sini dalam satu menit jika Anda masih perlu membeli,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,d6b7d5136381,may-include-mt-uci-style
id_ss_00070,"Kami tahu seseorang yang Anda ketahui itu mengagumkan Anda. hubungi 09058097218 untuk mengetahui siapa. POBox 6, LS15HB 150p",id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,f281879f449d,may-include-mt-uci-style
id_ss_00071,Bolehkah Anda mendapatkan 2 telepon NOW? saya ingin berbual 2 set up bertemu Call me NOW pada 09096102316 U bisa cum di sini 2moro Luv JANE xx Calls£1/minmoremobsEMSPOBox45PO139WA,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,6de31eaba315,may-include-mt-uci-style
id_ss_00072,"Gr8 Poly tones 4 ALL mobs direct 2u rply dengan POLY TITLE to 8007 eg POLY BREATHE1 TITLE: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p",id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,83bc348a7f94,may-include-mt-uci-style
id_ss_00073,"Anda 07801543489 dijamin latest Nokia Phone, pemain iPod MP3 40GB atau hadiah £ 500! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,41531461bcc3,may-include-mt-uci-style
id_ss_00074,"Terima kasih atas pesanan Anda Ringtone, Reference T91. Anda akan dikenakan biaya GBP 4 per minggu. Anda dapat membatalkan langganan kapan saja dengan menghubungi layanan pelanggan di 09057039994",id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,e477d6c0913e,may-include-mt-uci-style
id_ss_00075,Kata sandi bulanan untuk wap. mobsi.com adalah 391784. gunakan ponsel wap Anda bukan PC.,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,e1f5431d1ee0,may-include-mt-uci-style
id_ss_00076,18 hari ke Euro2004 kickoff! U akan diinformasikan tentang semua berita terbaru dan hasil setiap hari. Unsubscribe send GET EURO STOP to 83222.,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,7daa051ac514,may-include-mt-uci-style
id_ss_00077,Teks pas ke 69669 untuk mengumpulkan cincin polifonik Anda. biaya gpr normal hanya berlaku. nikmati cincin Anda,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,7d961ff7b044,may-include-mt-uci-style
id_ss_00078,"Anda telah memenangkan ?1,000 tunai atau ?2,000 hadiah! untuk menuntut, hubungi09050000327",id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,5f735d0eb77a,may-include-mt-uci-style
id_ss_00079,"Sekarang kau terdengar seperti manky scouse boy steve,like! aku sedang bepergian di da bus home.wot punya u inmind 4 rekreasi dis eve?",id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,f6880e0ec1b2,may-include-mt-uci-style
id_ss_00080,Di sini di WALES kinda ok. Ada seperti bukit dan kotoran tapi saya masih avent membunuh diri saya sendiri.,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,5cb6e4105aca,may-include-mt-uci-style
id_ss_00081,Ini sedikit sulit tetapi cara mudah untuk memasuki tempat ini,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,6db38d6a7f20,may-include-mt-uci-style
id_ss_00082,"Saya ingin beberapa kue! hubby saya pergi, saya perlu seorang pria sejati 2 memuaskan saya. Txt WIFE ke 89938 untuk tidak ada tindakan string. (Txt STOP 2 akhir, txt rec £1.50ea. OTBox 731 LA1 7WS. )",id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,fe27146f2338,may-include-mt-uci-style
id_ss_00083,Nombor promosi: 8714714 - UR dianugerahkan City Break dan bisa memenangkan £200 setiap WK. Txt STORE sampai 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,7d3778777bb9,may-include-mt-uci-style
id_ss_00084,FreeMsg: Fancy a flirt? jawab DATE sekarang & bergabung dengan layanan kencan mobile yang paling cepat berkembang di Inggris. Msgs rcvd hanya 25p untuk optout txt berhenti di 83021. jawab DATE sekarang!,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,3fa33e46ddae,may-include-mt-uci-style
id_ss_00085,Anda tidak akan percaya tetapi itu benar.Ini adalah Txts yang luar biasa!Jawab G sekarang untuk belajar hal-hal yang benar-benar luar biasa yang akan mengguncang pikiran Anda.Dari O2FWD hanya 18p/txt,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,ed809a6ea1f3,may-include-mt-uci-style
id_ss_00086,"Anda dapat WIN £100 dari Music Gift Vouchers setiap minggu mulai NOW Txt kata DRAW ke 87066 TsCs www.ldew.com SkillGame,1Winaweek, umur16.150ppermessSubscription",id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,1ddeba9204c6,may-include-mt-uci-style
id_ss_00087,Berapa banyak yang Anda dapatkan untuk membersihkan,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,6dc6e78bc645,may-include-mt-uci-style
id_ss_00088,"Kalian sudah menghabiskan waktu, tapi kalian sudah membazirkan.",id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,0c84dca2b776,may-include-mt-uci-style
id_ss_00089,Hmmm:) Berapa banyak pemain yang dipilih?,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,f5569e3b042a,may-include-mt-uci-style
id_ss_00090,"Bloody hell, cant believe you forgot my surname Mr. Ill memberi Anda petunjuk, bahasa Spanyol dan dimulai dengan ...",id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,c1b2fa30dba3,may-include-mt-uci-style
id_ss_00091,hiya beruang itu pergi di Afrika yang cerah? harap u r avin waktu yang baik. beri yang besar tua perak kembali ciuman besar dari saya.,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,664ff25aaf04,may-include-mt-uci-style
id_ss_00092,"Aku, kau di sekitar? baru saja mendapatkan mobilku kembali",id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,5c742f645fd9,may-include-mt-uci-style
id_ss_00093,Terima kasih!SelengkapnyaSelengkapnyaSelengkapnyaSelengkapnyaSelengkapnyaSelengkapnyaSelengkapnyaSelengkapnyaSelengkapnyaSelengkapnyaSelengkapnyaSelengkapnyaSelengkapnyaSelengkapnya,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,111996c032a7,may-include-mt-uci-style
id_ss_00094,"Apakah kontrak Anda mobile 11 Mnths? terbaru Motorola, Nokia dan lain-lain semua FREE! Double Mins & Text pada tarif Orange. TEXT YES untuk callback, tidak untuk dihapus dari rekaman.",id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,0b9093cb3e9c,may-include-mt-uci-style
id_ss_00095,Txt: CALL to No: 86888 & menuntut ganjaran Anda dari 3 jam waktu bicara untuk digunakan dari telepon Anda sekarang! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,c41a3d0bde1a,may-include-mt-uci-style
id_ss_00096,"Anda dihubungi oleh Layanan Kencan kami oleh seseorang yang Anda kenal! Untuk mengetahui siapa itu, hubungi dari ponsel Anda atau landline 09064017305 PoBox75LDNS7",id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,5e85a79b3b27,may-include-mt-uci-style
id_ss_00097,"Sayang saja, hanya aku yang pulang ke rumah.",id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,79b95bbf8736,may-include-mt-uci-style
id_ss_00098,Kapan/di manakah aku memanggilmu,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,f4149e6fc768,may-include-mt-uci-style
id_ss_00099,Silakan hubungi 08712402902 segera karena ada pesan mendesak yang menanti Anda.,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,3eea452dfdc1,may-include-mt-uci-style
id_ss_00100,Saya kembali. sedikit panjang kos kecelakaan pada a30. Saya harus beristirahat melalui wadebridge.Saya memiliki akhir pekan yang cerah terima kasih.,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,c013a87c6453,may-include-mt-uci-style
id_ss_00101,"Text82228>> Dapatkan lebih banyak ringtones, logo dan permainan dari www.txt82228.com. Pertanyaan: info@txt82228.co.uk",id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,f13b19678185,may-include-mt-uci-style
