id,text,language,source,orig_label,suggested_label,suggest_reason,label,annotator,template_group,notes
en_otp_web_3640,<#> 5160 is the One Time Password (OTP) for your login to the Vi App. OTP is valid for next 10 minutes. Please do not share with anyone. vefx2VyVu+1,en,hf_sms_otp_phishing_10k,otp=True;intent=APP_LOGIN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,c869fe822bdd,weak-label;human-review-required;sender-not-exported
en_otp_web_54735,Use 531921 as your login OTP. OTP is confidential. Paytm never calls you asking for OTP. Sharing it with anyone gives them full access to your Paytm Wallet.,en,hf_sms_otp_phishing_10k,otp=True;intent=FINANCIAL_LOGIN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,ec09e47188e9,weak-label;human-review-required;sender-not-exported
en_otp_web_17526,895119 is OTP for txn of INR 512.16 at DAILYDEL S on ICICI Bank Credit Card XX5927. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,0518aed8c35a,weak-label;human-review-required;sender-not-exported
en_otp_web_29599,The OTP token for your SMS Gupshup Enterprise account (9754961276) is ZNCYAR .Please enter the OTP to login into your account.,en,hf_sms_otp_phishing_10k,otp=True;intent=APP_LOGIN_OTP;phishing=True,FRAUD,source-predicted-phishing,,,444501d486ba,weak-label;human-review-required;sender-not-exported
en_otp_web_55318,"WhatsApp code 915-123.

You can also tap on this link to verify your phone: v.whatsapp.com/915123",en,hf_sms_otp_phishing_10k,otp=True;intent=APP_LOGIN_OTP;phishing=True,FRAUD,source-predicted-phishing,,,d962092bed15,weak-label;human-review-required;sender-not-exported
en_otp_web_8224,521666 is OTP for txn of INR 245.17 at DAILYDEL SO on ICICI Bank Credit Card XX5975. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,8ab74031f1ac,weak-label;human-review-required;sender-not-exported
en_otp_web_4821,598500 is OTP for txn of INR 786.33 at Amazon  Deb on ICICI Bank Credit Card XX2812. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,fdfcf512f573,weak-label;human-review-required;sender-not-exported
en_otp_web_29601,The OTP token for your SMS Gupshup Enterprise account (5264142078) is VFMPWS .Please enter the OTP to login into your account.,en,hf_sms_otp_phishing_10k,otp=True;intent=APP_LOGIN_OTP;phishing=True,FRAUD,source-predicted-phishing,,,c72a20c6c2df,weak-label;human-review-required;sender-not-exported
en_otp_web_3410,PLEASE SHARE THIS CODE ONLY WHEN YOUR ORDER IS DELIVERED : 8463. Swiggy Order 208421480621490 from TROT - The Republic Of Taste,en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,1311f2c8d29d,weak-label;human-review-required;sender-not-exported
en_otp_web_6042,PLEASE SHARE THIS CODE ONLY WHEN YOUR ORDER IS DELIVERED : 6803. Swiggy Order 185516446025137 from Instamart,en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,717390b35211,weak-label;human-review-required;sender-not-exported
en_otp_web_12715,167993 is OTP for txn of INR 965.20 at AMAZON on ICICI Bank Credit Card XX8469. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,426ea6afd39a,weak-label;human-review-required;sender-not-exported
en_otp_web_3156,391962 is the OTP for INR 060.67 transaction on Swiggy Limi using ICICI Bank Credit Card XX5083. OTPs are SECRET. DO NOT disclose,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,5b3faae45e92,weak-label;human-review-required;sender-not-exported
en_otp_web_7835,858360 is OTP for txn of INR 720.19 at Swiggy on ICICI Bank Credit Card XX1348. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,575bd5ba74a5,weak-label;human-review-required;sender-not-exported
en_otp_web_12753,582561 is OTP for txn of INR 940.43 at Bundl techn on ICICI Bank Credit Card XX5095. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,79caecc46e39,weak-label;human-review-required;sender-not-exported
en_otp_web_57884,OTP for Quick Fund Transfer is:49329334. Do not share it with anyone. Bank will NEVER telephone you to verify it.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,472b3a618e76,weak-label;human-review-required;sender-not-exported
en_otp_web_9944,04 Nov 12:38 Your One-Time Password (OTP) is 474985 for Login. The OTP is valid for 4 mins. Please do not share this password with anyone - StanChart,en,hf_sms_otp_phishing_10k,otp=True;intent=FINANCIAL_LOGIN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,ffec9175854c,weak-label;human-review-required;sender-not-exported
en_otp_web_16404,015015 is OTP for txn of INR 2537.22 at MAKEMYTRIP  on ICICI Bank Credit Card XX0638. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,5b63ed9bf11d,weak-label;human-review-required;sender-not-exported
en_otp_web_3342,Your order from Mojo Snacks has been shipped. XpressBees tracking number: 1370622091061,en,hf_sms_otp_phishing_10k,otp=False;intent=NOT_OTP;phishing=False,NEEDS_REVIEW,source-success-but-not-otp-or-phishing,,,156a4b795e13,weak-label;human-review-required;sender-not-exported
en_otp_web_30545,Your Blue Dart Secure Delivery Code is 332107 and its valid for next 30 minutes. Enter this Delivery Code on the device to receive the package.,en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=True,FRAUD,source-predicted-phishing,,,896c5af9e752,weak-label;human-review-required;sender-not-exported
en_otp_web_57250,Your code is 2523. Return to the RailWire Wi-Fi website and enter the code to get online.,en,hf_sms_otp_phishing_10k,otp=True;intent=GENERIC_APP_ACTION_OTP;phishing=True,FRAUD,source-predicted-phishing,,,30f364e5a645,weak-label;human-review-required;sender-not-exported
en_otp_web_8297,738222 is OTP for txn of INR 4.05 at GOOGLECLOUD on ICICI Bank Credit Card XX3252. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,f572b3af1d7f,weak-label;human-review-required;sender-not-exported
en_otp_web_4206,760027 is OTP for txn of INR 1355.56 at RAZORPAY SO on ICICI Bank Credit Card XX9527. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,2d37053b8112,weak-label;human-review-required;sender-not-exported
en_otp_web_16962,Your LinkedIn verification code is 631170.,en,hf_sms_otp_phishing_10k,otp=True;intent=GENERIC_APP_ACTION_OTP;phishing=True,FRAUD,source-predicted-phishing,,,d3ca36d0fc87,weak-label;human-review-required;sender-not-exported
en_otp_web_58818,690465 is your One Time Password for online purchase of Rs 538.61 at FX Mart Pvt. Ltd. thru State Bank Debit Card ending 0847. Don't share this with anyone,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,0f1d5dff80db,weak-label;human-review-required;sender-not-exported
en_otp_web_29795,Your Blue Dart Secure Delivery Code is 569171 and its valid for next 30 minutes. Enter this Delivery Code on the device to receive the package.,en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=True,FRAUD,source-predicted-phishing,,,896c5af9e752,weak-label;human-review-required;sender-not-exported
en_otp_web_4253,764388 is OTP for txn of INR 679.11 at GROFERS COM on ICICI Bank Credit Card XX7560. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,24fb6b3a8d0b,weak-label;human-review-required;sender-not-exported
en_otp_web_4371,063303 is OTP for txn of INR 9100.51 at GOOGLESERVI on ICICI Bank Credit Card XX1979. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,21b30d75c191,weak-label;human-review-required;sender-not-exported
en_otp_web_9386,"179448 is your OTP to verify your password. Please do not share this with anyone. Kindly note this is valid for the next 15 minutes. 
Care Health",en,hf_sms_otp_phishing_10k,otp=True;intent=GENERIC_APP_ACTION_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,fbc2c5f80d9d,weak-label;human-review-required;sender-not-exported
en_otp_web_7679,332047 is OTP for txn of INR 6257.49 at AMAZON on ICICI Bank Credit Card XX2451. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,317668e2485f,weak-label;human-review-required;sender-not-exported
en_otp_web_3738,119367 is OTP for txn of INR 137.74 at ZOMATO on ICICI Bank Credit Card XX6073. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,13f5d02717ef,weak-label;human-review-required;sender-not-exported
en_otp_web_11580,Your Play Console verification code is 019556,en,hf_sms_otp_phishing_10k,otp=True;intent=GENERIC_APP_ACTION_OTP;phishing=True,FRAUD,source-predicted-phishing,,,be9311050208,weak-label;human-review-required;sender-not-exported
en_otp_web_4549,058493 is OTP for txn of INR 685.80 at Swiggy IN on ICICI Bank Credit Card XX1464. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,d7cfde0dcc33,weak-label;human-review-required;sender-not-exported
en_otp_web_4493,408958 is OTP for txn of INR 110.89 at GROFERS IND on ICICI Bank Credit Card XX6402. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,ed85dbe8346d,weak-label;human-review-required;sender-not-exported
en_otp_web_3155,613448 is the OTP for INR 0714.15 transaction on Licious using ICICI Bank Credit Card XX9197. OTPs are SECRET. DO NOT disclose,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,8a9a9cbacfe3,weak-label;human-review-required;sender-not-exported
en_otp_web_20197,Your login OTP for Decathlon is 9944. Do not share it with anyone. Happy shopping!,en,hf_sms_otp_phishing_10k,otp=True;intent=APP_LOGIN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,b04b8a04bd4a,weak-label;human-review-required;sender-not-exported
en_otp_web_55542,Your OTP for BookMyShow is 875957,en,hf_sms_otp_phishing_10k,otp=True;intent=GENERIC_APP_ACTION_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,98b9f63195f9,weak-label;human-review-required;sender-not-exported
en_otp_web_4445,170157 is OTP for txn of USD 11.80 at ANTHROPIC on ICICI Bank Credit Card XX2893. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,732702a5380c,weak-label;human-review-required;sender-not-exported
en_otp_web_8903,"Beware of phishing websites looking like Internet Banking portals. Don't click on suspicious links with ngrok.io/xxxxbank received via email/SMS as fraudsters might steal sensitive information like banking credentials / OTP to carry fraud transactions. To report an incident, call 18002586465 / 18001024734 - StanChart",en,hf_sms_otp_phishing_10k,otp=False;intent=NOT_OTP;phishing=False,NEEDS_REVIEW,source-success-but-not-otp-or-phishing,,,0694fbfcc2ab,weak-label;human-review-required;sender-not-exported
en_otp_web_3252,Your OTP is 182256. Please enter the same to complete verification.  Zoeys #182256 - Petpooja,en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=True,FRAUD,source-predicted-phishing,,,e26febcc8f40,weak-label;human-review-required;sender-not-exported
en_otp_web_36053,"Supr Delivery OTP: 884351

Your bulk order will be delivered PK 56-CAC-2640, between 7:00 AM and 11:00 AM by our Supr Delivery Agent. For the secure delivery of your order, an OTP (One Time Password) has been created for you. Please share this OTP with the delivery agent after you have received and verified all the items in your order.",en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=True,FRAUD,source-predicted-phishing,,,83287dea1ea4,weak-label;human-review-required;sender-not-exported
en_otp_web_3286,183676 is OTP for Aadhaar (XX4098) (valid for 10 mins) at Dir of Income Tax. Update child's biometrics at 5/15 yrs of age to maintain Aadhaar validity -UIDAI,en,hf_sms_otp_phishing_10k,otp=True;intent=KYC_OR_ESIGN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,69d05c36005e,weak-label;human-review-required;sender-not-exported
en_otp_web_11419,8518 is your OTP to log into Kitsters. Do not share your OTP with anyone. Powered by Shopflo!,en,hf_sms_otp_phishing_10k,otp=True;intent=APP_LOGIN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,61f9df86e3ee,weak-label;human-review-required;sender-not-exported
en_otp_web_3174,Ekart Update: OTP 586318 for your shipment BAJAJ Majesty DX 6 1000 Wat... with tracking id CRMP6613355672.,en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,b2451d393ee6,weak-label;human-review-required;sender-not-exported
en_otp_web_27669,"Dear Client, To update your mailing address, PAN, email id - Login to SC Mobile app -- 'Update Profile details' -- Enter OTP sent on registered mobile number -- Make changes and upload documents as required. That's it! Fastest way to have a flawless banking experience. You can access all essential banking services via our Online Banking and SC Mobile app - StanChart",en,hf_sms_otp_phishing_10k,otp=False;intent=NOT_OTP;phishing=True,FRAUD,source-predicted-phishing,,,51ed8dce0d55,weak-label;human-review-required;sender-not-exported
en_otp_web_58460,"Dear Customer, 
950367 is your one time password (OTP). Please enter the OTP to proceed.
Thank you,
Team Jio",en,hf_sms_otp_phishing_10k,otp=True;intent=GENERIC_APP_ACTION_OTP;phishing=True,FRAUD,source-predicted-phishing,,,6624d81313ef,weak-label;human-review-required;sender-not-exported
en_otp_web_58764,Parashuramulu S (5720567476) is on the way in a Silver Indica HN77LM7608. Pay Rs. 98 for this ride. Share OTP 9867 on boarding a cab.,en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=True,FRAUD,source-predicted-phishing,,,a4c375ecc510,weak-label;human-review-required;sender-not-exported
en_otp_web_9788,<#> Your One Time Password (OTP) is 6538 Please enter this in the App to complete the verification. Team Akshayakalpa C0BE8ZXa4B2,en,hf_sms_otp_phishing_10k,otp=True;intent=GENERIC_APP_ACTION_OTP;phishing=True,FRAUD,source-predicted-phishing,,,31103acea4c6,weak-label;human-review-required;sender-not-exported
en_otp_web_9787,<#> 7332 is your OTP to login into Airtel Thanks app. Valid for 100 secs. Do not share with anyone. If this was not you click i.airtel.in/Contact N9BWuqauU1y,en,hf_sms_otp_phishing_10k,otp=True;intent=APP_LOGIN_OTP;phishing=True,FRAUD,source-predicted-phishing,,,946e6a2effdf,weak-label;human-review-required;sender-not-exported
en_otp_web_32178,"Delivery Code for your shipment is 803689. Please share this code with our delivery executive. 
AWB No. XSE22677255
Smartr Logistics | https://smartr.in",en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=True,FRAUD,source-predicted-phishing,,,fb2548848a8b,weak-label;human-review-required;sender-not-exported
en_otp_web_19877,34806 is the OTP for Nominee Update. OTP will be valid for 10 mins only.-CAMS,en,hf_sms_otp_phishing_10k,otp=True;intent=KYC_OR_ESIGN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,e85428d53ff6,weak-label;human-review-required;sender-not-exported
en_otp_web_12280,"Dear 5259213582,  Your One Time Password to access Wi-Fi is 13814. Do not share with anyone. - Adopt NetTech",en,hf_sms_otp_phishing_10k,otp=True;intent=GENERIC_APP_ACTION_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,fa008292fefa,weak-label;human-review-required;sender-not-exported
en_otp_web_16369,621340 is OTP for txn of INR 831.64 at Licious on ICICI Bank Credit Card XX1318. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,,,f1aff5c44cd3,weak-label;human-review-required;sender-not-exported
en_otp_web_31775,4811 is your delivery OTP for your order number PR16620016870761675. Share it with our delivery executive Yashwanth N ( 2731681663 ) - LoadShare Networks,en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=True,FRAUD,source-predicted-phishing,,,815f89372325,weak-label;human-review-required;sender-not-exported
en_otp_web_16964,Your LinkedIn verification code is 251241.,en,hf_sms_otp_phishing_10k,otp=True;intent=APP_LOGIN_OTP;phishing=True,FRAUD,source-predicted-phishing,,,d3ca36d0fc87,weak-label;human-review-required;sender-not-exported
en_otp_web_29452,"Dear Customer, Your Decathlon order #6639945 is out for delivery today with Mohammed Farhan( +919606627138).Share the OTP: 4859 with the delivery person. - #Blowhorn",en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=True,FRAUD,source-predicted-phishing,,,105be73e0fa4,weak-label;human-review-required;sender-not-exported
en_otp_web_343,"INR 215.64 spent using ICICI Bank Card XX1241 on 24-Aug-25 on Swiggy Limited. Avl Limit: INR 7,04,861.73. If not you, call 1800 2662/SMS BLOCK 7007 to 4172988880.",en,hf_sms_otp_phishing_10k,otp=False;intent=NOT_OTP;phishing=False,NEEDS_REVIEW,source-success-but-not-otp-or-phishing,,,b10c9c887d5a,weak-label;human-review-required;sender-not-exported
