id,text,language,source,orig_label,suggested_label,suggest_reason,label,annotator,template_group,notes
id_ss_pilot_0010,"09066362231 URGENT! nomor ponsel Anda 07xxxxxxxxx memenangkan hadiah panggilan bonus £2,000 pada 02/06/03! ini adalah percobaan kedua untuk mencapai YOU! hubungi 09066362231 ASAP!",id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,3837e460f35e,may-include-mt-uci-style
id_ss_pilot_0011,"Apa yang akan kita lakukan di kamar mandi, sayang?",id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,ee25e768ca19,may-include-mt-uci-style
id_ss_pilot_0012,Hi' Test pada &lt;#&gt; rd ....,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,a8f20898ae39,may-include-mt-uci-style
id_ss_pilot_0013,<Dilencongkan dari 88877>Pendaftaran GRATIS ke £ 250 per minggu kami hanya mengirimkan kata ENTER ke 88877 NOW. 18 T&C www.textcomp.com,id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,a43827a6f93c,may-include-mt-uci-style
id_ss_pilot_0014,4mths setengah harga Orange line rental & terbaru kamera telepon 4 FREE. Apakah ponsel Anda 11mths+? hubungi MobilesDirect gratis di 08000938767 untuk update sekarang! or2stoptxt T&Cs,id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,bffa46f870b3,may-include-mt-uci-style
id_ss_pilot_0015,"Hi ini Amy, kami akan mengirimkan Anda nomor telepon gratis dalam beberapa hari, yang akan memberi Anda akses ke semua partai dewasa...",id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,6a6d623ee49d,may-include-mt-uci-style
id_ss_pilot_0016,Gratis untuk 1st minggu! No1 Nokia tone 4 ur mob setiap minggu hanya txt NOKIA ke 8007 Dapatkan txting dan tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,e911f10c817c,may-include-mt-uci-style
id_ss_pilot_0017,Urgent! kami mencoba untuk menghubungi U Todays draw menunjukkan bahwa Anda telah memenangkan £ 800 hadiah dijamin. panggilan 09050000460 dari garis tanah. tuntutan J89. po kotak245c2150pm,id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,bebc83561382,may-include-mt-uci-style
id_ss_pilot_0018,Gratis untuk 1st minggu! No1 Nokia tone 4 ur mob setiap minggu hanya txt NOKIA ke 87077 Dapatkan txting dan tell ur mates. zed POBox 36504 W45WQ norma150p/tone 16+,id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,e911f10c817c,may-include-mt-uci-style
id_ss_pilot_0019,"Nombor Todays Voda berakhir dengan 7634 dipilih untuk menerima hadiah £ 350. Jika Anda memiliki pertandingan, silakan hubungi 08712300220 mengutip kode tuntutan 7684 tingkat standar berlaku.",id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,86c19f0fd095,may-include-mt-uci-style
id_ss_pilot_0020,"Hack Chat. Dapatkan backdoor masuk ke 121 kamar chat pada bagian dari biaya. Jawab NEO69 atau hubungi 09050280520, untuk berlangganan 25p pm. DPS, kotak Bcm 8027 Ldn, wc1n3xx",id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,e2a0415123d5,may-include-mt-uci-style
id_ss_pilot_0021,Beritahu Rob untuk Mack Gfnya di Teater,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,8ece220e9cf9,may-include-mt-uci-style
id_ss_pilot_0022,Huh? 6 juga tidak bisa? kemudian hanya berapa banyak kesalahan?,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,bfd4156d6dae,may-include-mt-uci-style
id_ss_pilot_0023,"Double Mins & 1000 txts pada tarif Orange. terbaru Motorola, SonyEricsson & Nokia dengan Bluetooth GRATIS! hubungi MobileUpd8 di 08000839402 atau call2optout/HF8",id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,3b5ef8880482,may-include-mt-uci-style
id_ss_pilot_0024,Sunshine Quiz Wkly Q! memenangkan pemain DVD Sony teratas jika Anda tahu negara mana Liverpool bermain di pertengahan minggu ini? Txt ansr hingga £ 1.50 SP:Tyrone,id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,dc89a1f4a5e1,may-include-mt-uci-style
id_ss_pilot_0025,10 menit kemudian k...,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,cfed8eeb73bb,may-include-mt-uci-style
id_ss_pilot_0026,"Last Chance! Claim ur £150 nilai voucher diskon hari ini! Text SHOP ke 85023 sekarang! SavaMob, menawarkan mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16",id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,46d832990c3e,may-include-mt-uci-style
id_ss_pilot_0027,* PERCUMA* POLYPHONIC RINGTONE TEXT SUPER untuk 87131 untuk mendapatkan PERCUMA POLY TONE minggu ini sekarang! 16 SN PoBox202 NR31 7ZS langganan 450pw,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,6b28583dbcac,may-include-mt-uci-style
id_ss_pilot_0028,Telefon kamera gratis dengan sewa garis Half Price untuk 12 mths dan 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 atau Call2OptOut/674&,id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,e1f8ef6a826e,may-include-mt-uci-style
id_ss_pilot_0029,"Saya tidak pernah melihat facebook saya, ya?",id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,ba6d5fde0982,may-include-mt-uci-style
id_ss_pilot_0030,Sayang Anda telah diundang ke XCHAT. ini adalah percobaan terakhir kami untuk menghubungi Anda! Txt CHAT ke 86688,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,278987be739b,may-include-mt-uci-style
id_ss_pilot_0031,di mana @,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,07f5fbd3dcc5,may-include-mt-uci-style
id_ss_pilot_0032,"FreeMsg Mengapa Anda tidak menjawab teks saya? saya Randy, seksi, female dan hidup lokal. Luv untuk mendengar dari u. Netcollex Ltd 08700621170150p per msg reply Hentikan untuk berakhir",id,spamshield_indonesian_v1,spam:spam,HARASS,id-harass-keywords,,,518e1ff83848,may-include-mt-uci-style
id_ss_pilot_0033,Bergabunglah dengan layanan Dogging terhebat di Inggris dan Anda dapat berhubungan seks 2nite!. Hanya mendaftar dan ikuti petunjuk. Txt ENTRY ke 69888 sekarang! Nyt.EC2A.3LP.msg@150p,id,spamshield_indonesian_v1,spam:spam,HARASS,id-harass-keywords,,,17f6dab66467,may-include-mt-uci-style
id_ss_pilot_0034,URGENT Kami mencoba untuk menghubungi Anda pada akhir pekan yang lalu menunjukkan bahwa Anda telah memenangkan hadiah £ 1000 GARANTI Panggilan 09064017295 Kode tuntutan K52 Sah 12hrs 150p pm,id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,5d00e373b5de,may-include-mt-uci-style
id_ss_pilot_0035,"Urgent! draw akhir pekan lalu menunjukkan bahwa Anda telah memenangkan £ 1000 tunai atau liburan Spanyol! CALL NOW 09050000332 untuk menuntut. T&C: RSTM, SW7 3SS. 150ppm",id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,c9a709be2d97,may-include-mt-uci-style
id_ss_pilot_0036,Anda dapat menderma £ 2.50 ke dana dukungan tsunami Asia UNICEF dengan mengetikkan DONATE ke 864233. £ 2.50 akan ditambahkan ke rekening berikutnya Anda,id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,36518662e28b,may-include-mt-uci-style
id_ss_pilot_0037,Gratis msg: Single? Temukan mitra di daerah Anda! 1000 orang nyata sedang menunggu untuk berbual sekarang!Hantar CHAT ke 62220Cncl Hantar STOPCS 08717890890£1.50 per msg,id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,a8ea6836c7fa,may-include-mt-uci-style
id_ss_pilot_0038,Marvel Mobile Mainkan game resmi Ultimate Spider-Man (£4.50) di ur mobile sekarang. teks SPIDER ke 83338 untuk permainan & kami akan mengirimkan Anda wallpaper gratis 8Ball,id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,db5c94853b32,may-include-mt-uci-style
id_ss_pilot_0039,"Congrats! 1 tahun pas film khusus untuk 2 adalah milikmu. hubungi 09061209465 sekarang! C Suprman V, Matrix3, StarWars3, dll semua 4 GRATIS! bx420-ip4-5we. 150pm. Jangan lewatkan!",id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,5306024e3046,may-include-mt-uci-style
id_ss_pilot_0040,Anda memiliki 1 email baru. silakan hubungi 08719181513.,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,cd7c9227a8d1,may-include-mt-uci-style
id_ss_pilot_0041,Hari Valentine istimewa! memenangkan lebih dari £ 1000 dalam kuiz kami dan ambil pasangan Anda pada perjalanan seumur hidup! Hantar GO ke 83600 sekarang. 150p/msg rcvd. CustCare:08718720201,id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,82082a18356f,may-include-mt-uci-style
id_ss_pilot_0042,Apakah Anda ingin telepon video baru? 600 kapan saja jaringan mins 400 Inclusive Video calls AND downloads 5 per minggu Gratis delTOMORROW call 08002888812 atau jawab NOW,id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,d5120824eb46,may-include-mt-uci-style
id_ss_pilot_0043,"Anda telah memenangkan 1 minggu keanggotaan GRATIS di £ 100,000 Prize Jackpot kami! Txt kata: CLAIM ke No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,505c8754d11f,may-include-mt-uci-style
id_ss_pilot_0044,Untuk dijual - arsenal dartboard. kondisi yang baik tetapi tidak menggandakan atau menggandakan!,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,2cd3d41053a9,may-include-mt-uci-style
id_ss_pilot_0045,"Ini adalah percobaan kedua untuk kontrak U, Anda telah memenangkan hadiah tertinggi minggu ini dari £ 1000 tunai atau £ 200 hadiah.",id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,cdc8c327d8f7,may-include-mt-uci-style
id_ss_pilot_0046,Jamster! Untuk mendapatkan teks wallpaper gratis HEART ke 88888 sekarang! T&C memohon. 16 hanya. Butuh Bantuan? Hubungi 08701213186.,id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,d2bd62f4fa9c,may-include-mt-uci-style
id_ss_pilot_0047,Hahaha... gunakan otakmu sayang,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,fc55efe077ac,may-include-mt-uci-style
id_ss_pilot_0048,Summers akhirnya di sini! Fancy chat atau flirt dengan single seksi di area yr? Untuk mendapatkan MATCHED hanya jawab SUMMER sekarang. Gratis 2 Bergabung. OptOut txt STOP Help08714742804,id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,d451a165142e,may-include-mt-uci-style
id_ss_pilot_0049,"Anda 07801543489 dijamin latest Nokia Phone, pemain iPod MP3 40GB atau hadiah £ 500! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,41531461bcc3,may-include-mt-uci-style
id_ss_pilot_0050,TheMob>Yo yo yo-Here datang pilihan baru dari hot downloads untuk anggota kami untuk mendapatkan GRATIS! hanya klik & buka link berikutnya dikirim ke ur fone...,id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,5970c73235d4,may-include-mt-uci-style
id_ss_pilot_0051,"Urgent! ponsel Anda No 07xxxxxxxxx memenangkan hadiah panggilan bonus £2,000 pada 02/06/03! ini adalah percobaan kedua untuk mencapai YOU! hubungi 09066362231 ASAP! BOX97N7QP, 150PPM",id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,b115ebbe70bf,may-include-mt-uci-style
id_ss_pilot_0052,"nomor ponsel kami telah memenangkan £ 5000, untuk mengklaim menghubungi kami kembali atau menghubungi hotline klaim di 09050005321.",id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,dc5f5d854f00,may-include-mt-uci-style
id_ss_pilot_0053,Maaf saya terlepas panggilan Anda mari kita bicara ketika Anda memiliki waktu. saya di 07090201529,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,bd199273be1c,may-include-mt-uci-style
id_ss_pilot_0054,"Orang-orang gay kelaparan merasa lapar dan naik 4 itu, sekarang. hubungi 08718730555 hanya 10p/min. untuk menghentikan teks hubungi 08712460324 (10p/min)",id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,f4ca81d1e70a,may-include-mt-uci-style
id_ss_pilot_0055,Saya jus tiba di rumah. saya pergi bathe pertama. tapi sis saya menggunakan net memberitahu u ketika dia selesai k...,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,5306fc22cc43,may-include-mt-uci-style
id_ss_pilot_0056,Teks & bertemu seseorang seksi hari ini. Anda dapat menemukan tanggal atau bahkan flirtnya sampai U. Sertai 4 hanya 10p. REPLY dengan NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,id,spamshield_indonesian_v1,spam:spam,HARASS,id-harass-keywords,,,4c2e5469a040,may-include-mt-uci-style
id_ss_pilot_0057,Di manakah kamu menyembunyikan orang asing?,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,c1440f52b867,may-include-mt-uci-style
id_ss_pilot_0058,Panggilan FREEFONE 08006344447 untuk menuntut hadiah tunai £ 1000 atau £ 2000 yang dijamin.,id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,c9818a858e11,may-include-mt-uci-style
id_ss_pilot_0059,"U SHOULD menerima Service Msg 2 download UR konten. jika U tidak, GoTo wap. bangb. tv di UR mobile internet/service menu",id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,9c85695c0791,may-include-mt-uci-style
id_ss_pilot_0060,Panggilan Jerman hanya untuk 1 pence per menit! Panggilan dari garis tetap melalui nomor akses 0844 861 85 85.,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,78f247f6f7cd,may-include-mt-uci-style
id_ss_pilot_0061,Prabha..i'm soryda..realy..frm hati saya sory,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,ae0bc936b668,may-include-mt-uci-style
id_ss_pilot_0062,Gunakan link berikut pada PC Anda 2 menikmati pengalaman makan 2 4 1http://www.vouch4me.com/etlp/dining.asp,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,34b19f92c800,may-include-mt-uci-style
id_ss_pilot_0063,Rekaman kami menunjukkan Anda mungkin berhak untuk 5000 pound dalam kompensasi untuk Kecelakaan yang Anda miliki. untuk menuntut 4 jawaban gratis dengan CLAIM untuk ini msg. 2 berhenti txt STOP,id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,6448a8bc6fc4,may-include-mt-uci-style
id_ss_pilot_0064,Tahun baru yang bahagia. bagaimana Anda di mana Anda ketika kita melihat,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,daf693e42385,may-include-mt-uci-style
id_ss_pilot_0065,Anda memiliki pengiriman Tahun Baru menanti Anda. silakan hubungi 07046744435 sekarang untuk mengatur pengiriman,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,cb7ea846d785,may-include-mt-uci-style
id_ss_pilot_0066,Dorothy@kiefer.com (Bank of Granite masalah Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBER *****UP OVER 300% ********* Nasdaq Simbol CDGT Itu adalah $5.00 per...,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,e2cea5130551,may-include-mt-uci-style
id_ss_pilot_0067,Kami memiliki tanggal lokal baru di daerah Anda - Banyak orang baru yang terdaftar di daerah Anda. jawab tanggal untuk dimulai sekarang! 18 hanya www.flirtparty.us REPLYS150,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,688a64e9afd7,may-include-mt-uci-style
id_ss_pilot_0068,"Anda dihubungi oleh layanan kencan kami oleh seseorang yang Anda kenal! Untuk mengetahui siapa itu, hubungi dari garis tanah 09050000878.",id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,e4b53897e71e,may-include-mt-uci-style
id_ss_pilot_0069,u r pemenang U ave terpilih khusus 2 menerima £ 1000 tunai atau liburan 4* (flight inc) berbicara kepada operator langsung 2 klaim 0871277810710p/min (18 ),id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,fdaba5503005,may-include-mt-uci-style
id_ss_pilot_0070,"Urgent -call 09066649731fr Landline. komplimentary 4* Ibiza Holiday atau £10,000 tunai menunggu koleksi SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,fad9423ff799,may-include-mt-uci-style
id_ss_pilot_0071,Dapatkan 2 Burger King sebelum 1st September dan pergi Besar atau Super dengan Coca-Cola dan berjalan keluar pemenang,id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,d2491c15e2fd,may-include-mt-uci-style
id_ss_pilot_0072,"Dear Voucher Holder, Untuk menuntut tawaran minggu ini, di PC Anda silahkan pergi ke http://www.e-tlp.co.uk/expressoffer Ts&Cs aplikasi. Untuk menghentikan teks, txt STOP ke 80062",id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,134fb2ac3da3,may-include-mt-uci-style
id_ss_pilot_0073,Bagaimana saya apa... Dia di dalam mobil sekarang... Kemudian c lar... Saya memakai seluar pendek...,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,edf2286ccca9,may-include-mt-uci-style
id_ss_pilot_0074,saya memiliki dua dari ini. baru dimulai setelah saya mengirimkan teks untuk berbicara radio olahraga minggu lalu. apa hubungannya yang Anda pikirkan atau kebetulan?,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,a8f40324d946,may-include-mt-uci-style
id_ss_pilot_0075,Urgent! kami mencoba untuk menghubungi U. Todays draw menunjukkan bahwa Anda telah memenangkan £ 2000 hadiah dijamin. panggilan 09066358361 dari garis tanah. tuntutan Y87.,id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,d724b6035eec,may-include-mt-uci-style
id_ss_pilot_0076,"Ok, saya akan naik ke usf dalam waktu seperti 15 menit",id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,3ea3b9484278,may-include-mt-uci-style
id_ss_pilot_0077,Kami berada di sisi yang berlawanan dari mana kami melemparkan Anda,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,343458b5404b,may-include-mt-uci-style
id_ss_pilot_0078,Layanan musik mobile baru kami sekarang hidup. pemain musik gratis akan tiba tidak lama lagi. hanya menginstal di ponsel Anda untuk menelusuri konten dari artis terkemuka.,id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,195b48e8620f,may-include-mt-uci-style
id_ss_pilot_0079,"Dia tidak bisa berdebat dengan dan dia selalu memperlakukan saya seperti anaknya, seperti dia tidak pernah melepaskan saya ... Apa yang dia lakukan dan saya akan mengingatkan dia tentang itu jika perlu",id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,952b804ed2d7,may-include-mt-uci-style
id_ss_pilot_0080,"Nombor Todays Voda berakhir 5226 dipilih untuk menerima penghargaan 350. jika Anda menghabiskan pertandingan, silakan hubungi 08712300220 mengutip kode tuntutan 1131 standard rate app",id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,4021ba3c9dbc,may-include-mt-uci-style
id_ss_pilot_0081,Anda telah memenangkan anugerah yang dijamin 32000 atau mungkin bahkan £ 1000 tunai untuk menuntut ur anugerah panggilan gratis pada 0800 ..... (18+).,id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,f47117b59f1b,may-include-mt-uci-style
id_ss_pilot_0082,"SMS AUCTION Anda telah memenangkan Nokia 7250i. ini adalah apa yang Anda dapatkan ketika Anda memenangkan lelang GRATIS kami. Untuk berpartisipasi, kirim Nokia ke 86021 sekarang. HG/Suite342/2Lands Row/W1JHL 16+",id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,0e8f3218ce7d,may-include-mt-uci-style
id_ss_pilot_0083,Dari bulan depan mendapatkan hingga 50% lebih banyak panggilan 4 ur standar jaringan biaya 2 mengaktifkan panggilan 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ biaya £ 1.50 min MobcudB lebih,id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,d90170ffdbb7,may-include-mt-uci-style
id_ss_pilot_0084,"tddnewsletter@emc1.co.uk (Lebih banyak permainan dari TheDailyDraw) Dear Helen, Dozens of Free Games - dengan hadiah besarWith..",id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,0a7491fc331a,may-include-mt-uci-style
id_ss_pilot_0085,8007 GRATIS untuk 1st minggu! No1 Nokia tone 4 ur mob setiap minggu hanya txt NOKIA ke 8007 Dapatkan txting dan tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norma 150p/tone 16+,id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,68097dafb9ef,may-include-mt-uci-style
id_ss_pilot_0086,"Urgent! call 09061749602 dari Landline. komplimentary 4* Tenerife Holiday atau £10,000 tunai menunggu koleksi SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,b35c3e37833a,may-include-mt-uci-style
id_ss_pilot_0087,"Sebagai pelanggan Vodafone yang dihargai, komputer kami telah memilih Anda untuk memenangkan hadiah £ 150. Untuk mengumpulkan adalah mudah.",id,spamshield_indonesian_v1,spam:spam,FRAUD,id-fraud-keywords,,,8864f0d8e934,may-include-mt-uci-style
id_ss_pilot_0088,K.K. Bulan ini kues ulang tahun tahu?,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,b4f271ec47ea,may-include-mt-uci-style
id_ss_pilot_0089,Gratis masuk ke pertandingan mingguan kami £ 250 hanya tulis kata WIN ke 80086 NOW. 18 T&C www.txttowin.co.uk,id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,4b050d2e7349,may-include-mt-uci-style
id_ss_pilot_0090,Kami mencoba untuk menghubungi Anda kembali jawaban Anda untuk penawaran kami dari Nokia baru dan camcorder hit jawaban atau hubungi 08000930705 untuk pengiriman,id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,432b99813268,may-include-mt-uci-style
id_ss_pilot_0091,* Akan memiliki dua kartu lagi di luar dan sangat senang dengan rak,id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,eb6e2e0d4f94,may-include-mt-uci-style
id_ss_pilot_0092,"FreeMsg Hey U, saya baru saja mendapatkan 1 dari ini video/pic telepon, jawab WILD ke ini txt & ill send U gambar saya, cepat-cepat Im begitu bosan di kerja xxx (18 150p/rcvd STOP2stop)",id,spamshield_indonesian_v1,spam:spam,NEEDS_REVIEW,orig-spam-unclear,,,59849002c4c3,may-include-mt-uci-style
id_ss_pilot_0093,"44 7732584351, Apakah Anda Ingin Telefon Berwarna Nokia 3510i Baru yang Diserahkan Esok? Dengan 300 menit gratis untuk setiap ponsel + 100 teks gratis + Gratis Camcorder jawab atau hubungi 08000930705.",id,spamshield_indonesian_v1,spam:spam,AD,id-promo-keywords,,,14be0d0c25dc,may-include-mt-uci-style
id_ss_pilot_0094,"K, tulislah pada saya ketika Anda sedang dalam perjalanan",id,spamshield_indonesian_v1,ham:normal,NEEDS_REVIEW,orig-ham-chat-or-unclear,,,4a66de253f5f,may-include-mt-uci-style
