id,text,language,source,orig_label,suggested_label,suggest_reason,label,annotator,template_group,notes
en_otp_web_19476,958082 is OTP for txn of INR 175.75 at SWIGGY INS on ICICI Bank Credit Card XX5375. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,2aead21f00ff,ICICI信用卡交易OTP，消费确认认证
en_otp_web_16784,"OTP for Aadhaar (XX4542) is 929185 (valid for 10 mins). To update Aadhaar, Upload documents on myaadhaar.uidai.gov.in or visit Aadhaar Center. Call 1947 for info. -UIDAI",en,hf_sms_otp_phishing_10k,otp=True;intent=KYC_OR_ESIGN_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,9f554f8be812,UIDAI Aadhaar OTP，官方KYC认证+官方域名指引
en_otp_web_17883,895162 is your OTP for accessing BhaiFi.,en,hf_sms_otp_phishing_10k,otp=True;intent=GENERIC_APP_ACTION_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,73190f3b2b3c,BhaiFi接入OTP，纯服务认证，无骗术
en_otp_web_4796,772206 is OTP for txn of INR 610.76 at SWIGGY LIMI on ICICI Bank Credit Card XX2625. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,3d86d9b85e37,ICICI信用卡交易OTP，消费确认认证
en_otp_web_58383,"The pre-generated OTP for your prepaid shipment 200261175 is 064250, use this for accepting the delivery. Regards Ecom Express.",en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,06b5e0daebbb,Ecom Express预付件签收OTP，物流业务
en_otp_web_3374,417868 is the OTP for verifying user with MakeMyTrip. - MMT,en,hf_sms_otp_phishing_10k,otp=True;intent=APP_LOGIN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,3d42e793e8e9,MakeMyTrip用户验证OTP，登录/核验认证
en_otp_web_9788,<#> Your One Time Password (OTP) is 6538 Please enter this in the App to complete the verification. Team Akshayakalpa C0BE8ZXa4B2,en,hf_sms_otp_phishing_10k,otp=True;intent=GENERIC_APP_ACTION_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,31103acea4c6,Akshayakalpa App验证OTP，完成核验用
en_otp_web_16963,Your Ipsos iSay verification code is:  274935,en,hf_sms_otp_phishing_10k,otp=True;intent=GENERIC_APP_ACTION_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,94d085a8b35d,Ipsos调查平台验证码，账号认证
en_otp_web_16454,850823 is OTP for txn of INR 0200.65 at IRCTC Etick on ICICI Bank Credit Card XX3077. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,520936e020ae,ICICI信用卡交易OTP，消费确认认证
en_otp_web_327,"INR 551.77 spent using ICICI Bank Card XX0715 on 17-Aug-25 on Swiggy Limited. Avl Limit: INR 8,84,393.96. If not you, call 1800 2662/SMS BLOCK 7007 to 3407015873.",en,hf_sms_otp_phishing_10k,otp=False;intent=NOT_OTP;phishing=False,NEEDS_REVIEW,source-success-but-not-otp-or-phishing,TRANSACTION,cursor-agent,5457ebe5bdbf,银行卡消费成功通知+可用额度，典型账户变动告知
en_otp_web_57276,Your Steam confirmation code is 76113,en,hf_sms_otp_phishing_10k,otp=True;intent=GENERIC_APP_ACTION_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,6422a550ee1f,Steam确认码，平台认证
en_otp_web_12289,Please give the Delivery Code - 433075 to our Delivery Partner to confirm that you've received the order - CRN4725196321 in good condition - Porter,en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,8738ca95fcc2,Porter妥投确认码，物流签收事务
en_otp_web_8291,063144 is OTP for txn of INR 906.02 at ZOMATO on ICICI Bank Credit Card XX3288. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,b3180db29726,ICICI信用卡交易OTP，消费确认认证
en_otp_web_36055,"Supr Delivery OTP: 884351

Our delivery executive has started with your bulk order and will be delivered today, 27-May-2020 before 11:00 AM. Please share this OTP with the delivery executive after you have received and verified all the items in your order.",en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,c9536ca9bd5b,Supr Delivery配送签收OTP，物流事务
en_otp_web_20010,Please give the Delivery Code - 362817 to our Delivery Partner to confirm that you've received the order - CRN2914249875 in good condition - Porter,en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,ac0670d8f6ad,Porter妥投确认码，物流签收事务
en_otp_web_10207,Your Apple ID code is: 461645. Do not share it with anyone.,en,hf_sms_otp_phishing_10k,otp=True;intent=GENERIC_APP_ACTION_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,1505adea238b,Apple ID验证码，官方账户认证
en_otp_web_17476,293918 is OTP for txn of INR 2519.20 at SWIGGY on ICICI Bank Credit Card XX1279. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,106186213440,ICICI信用卡交易OTP，消费确认认证
en_otp_web_1646,"SGD 3.30 spent on your Card 4620XXXXXXXX5208 on 2025-05-24. Your SGD wallet debited by 3.30 Available Bal is SGD 086.71. Final Fx rates may apply.Warm Regards, YES BANK.",en,hf_sms_otp_phishing_10k,otp=False;intent=NOT_OTP;phishing=False,NEEDS_REVIEW,source-success-but-not-otp-or-phishing,TRANSACTION,cursor-agent,85ac72728d68,YES BANK外币卡消费/钱包扣款余额告知
en_otp_web_21344,"Dear Customer, registration for UPI has started for ICICI Bank. If it was not you, report to your bank. Do not share card details/OTP/CVV with anyone.",en,hf_sms_otp_phishing_10k,otp=False;intent=NOT_OTP;phishing=False,NEEDS_REVIEW,source-success-but-not-otp-or-phishing,TRANSACTION,cursor-agent,d72cb7be9ecc,ICICI UPI注册已开始的安全提醒，账户业务告知
en_otp_web_8307,237603 is OTP for txn of INR 010.28 at Swiggy IN on ICICI Bank Credit Card XX9361. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,714e16a6d3f6,ICICI信用卡交易OTP，消费确认认证
en_otp_web_31611,Naukri.com is free for all users. Never pay money for any assured job/internship or share OTP/PIN/Debit/CC details with anyone. Visit http://nauk.in/1iOoSQOj,en,hf_sms_otp_phishing_10k,otp=False;intent=NOT_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,f19eee042c03,Naukri平台反诈服务告知（勿为职位付费/泄密），非推销非骗局
en_otp_web_9720,ARRIVING TODAY: AWB 6760106973 from SHIPROCKET PRIVATE... Share code 9150 to receive your prepaid shipment. Call 6893260870 - Ecom Express,en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,5ba761a78f51,Ecom Express到件+签收码，物流事务
en_otp_web_16749,OTP for Aadhaar (XX7210) is 537759 (valid for 10 mins). Lock/Unlock your Aadhaar by Sending SMS to 1947. For more details visit uidai.gov.in,en,hf_sms_otp_phishing_10k,otp=True;intent=KYC_OR_ESIGN_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,c319a29c201d,Aadhaar OTP+官方1947锁卡指引，KYC认证
en_otp_web_57231,Your code is 4375. Return to the RailWire Wi-Fi website and enter the code to get online.,en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,30f364e5a645,RailWire上网验证码，服务接入认证
en_otp_web_17447,857767 is OTP for txn of INR 799.67 at Bundl techn on ICICI Bank Credit Card XX9333. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,2d582305cfb2,ICICI信用卡交易OTP，消费确认认证
en_otp_web_57201,Your Google verification code is 918376,en,hf_sms_otp_phishing_10k,otp=True;intent=GENERIC_APP_ACTION_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,576be6ee4b2c,Google验证码，平台认证；源phishing弱标签不可信
en_otp_web_58761,P Lingaiah (2846913829) is on the way in a White Dzire Tour TS09AXTR7932. Pay Rs. 954 for this ride. Share OTP 2758 on boarding a cab.,en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,b8f6bb909b2d,网约车行程信息+上车OTP，出行服务事务
en_otp_web_3629,<#> 829006 is your verification (OTP) code. Please do not share your OTP with anyone. Vn8wR7VJk/U - BookMyForex,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,97c9d74ca225,BookMyForex验证OTP，应用认证
en_otp_web_58759,Randhir  Kumar (4975058206) is on the way in a White Indigo XB27JX4319. Please reach Danapur Station Parking to board your cab. You're paying Rs. 814 for this ride. Share OTP 9619 only on boarding cab,en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,16825abee559,网约车上车OTP+接驳指引，出行服务事务
en_otp_web_8221,116335 is OTP for txn of INR 455.64 at DAILYDEL SO on ICICI Bank Credit Card XX2544. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,e62ebfbb17f6,ICICI信用卡交易OTP，消费确认认证
en_otp_web_49856,<#> আপনার মাইজিপি পিন (code) হচ্ছে: 4283. ভেরিফাই করতে এই পিনটি ব্যবহার করুন. অপব্যবহার ঠেকাতে এই পিনটি ফরওয়ার্ড অথবা কারো সাথে শেয়ার করবেন না FyXTPoy9ZDa,en,hf_sms_otp_phishing_10k,otp=True;intent=UPI_TXN_OR_PIN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,6bc7ed9a63ce,MyGP PIN验证码，支付/账户认证
en_otp_web_58749,OTP for KrazyBee registration is 9107. OTP will expire in 3 mins,en,hf_sms_otp_phishing_10k,otp=True;intent=GENERIC_APP_ACTION_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,3e9efb9acabc,KrazyBee注册OTP，应用注册认证
en_otp_web_4553,823037 is OTP for txn of INR 239.91 at Swiggy IN on ICICI Bank Credit Card XX3598. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,5bdb819a2e94,ICICI信用卡交易OTP，消费确认认证
en_otp_web_7781,597782 is OTP for txn of INR 072.65 at Swiggy Limi on ICICI Bank Credit Card XX0117. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,7d3cf3aa9665,ICICI信用卡交易OTP，消费确认认证
en_otp_web_57916,OTP to approve Email Address change is:69881499. Do not share it with anyone,en,hf_sms_otp_phishing_10k,otp=True;intent=KYC_OR_ESIGN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,1509c752e237,邮箱变更审批OTP，账户安全认证
en_otp_web_8266,047489 is OTP for txn of INR 530.07 at URBANCLAP T on ICICI Bank Credit Card XX6099. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,ca9756e3d11d,ICICI信用卡交易OTP，消费确认认证
en_otp_web_58821,012436 is your One Time Password for online purchase of Rs 26507.62 at AMAZON thru State Bank Debit Card ending 5960. Don't share this with anyone,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,c3969be4b474,SBI借记卡网购OTP（Amazon），交易认证
en_otp_web_3288,"Your OTP is: 4373.
For security reasons do not share this OTP with anyone - Team Acko.
@www.acko.com #4373",en,hf_sms_otp_phishing_10k,otp=True;intent=GENERIC_APP_ACTION_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,9997fa078f8d,Acko验证OTP，保险App认证
en_otp_web_29677,The OTP token for your SMS Gupshup Enterprise account (3903474337) is YDCWQL .Please enter the OTP to login into your account.,en,hf_sms_otp_phishing_10k,otp=True;intent=APP_LOGIN_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,923d463006d3,Gupshup企业账户登录OTP，登录认证
en_otp_web_17881,331682 is your OTP for accessing BhaiFi.,en,hf_sms_otp_phishing_10k,otp=True;intent=GENERIC_APP_ACTION_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,73190f3b2b3c,BhaiFi接入OTP，纯服务认证
en_otp_web_55313,Your Google verification code is 347871,en,hf_sms_otp_phishing_10k,otp=True;intent=APP_LOGIN_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,576be6ee4b2c,Google验证码，平台认证
en_otp_web_1597,"INR 5,188.50 spent using ICICI Bank Card XX2391 on 14-Jun-25 on KIDS CLINIC IND. Avl Limit: INR 2,91,385.19. If not you, call 1800 2662/SMS BLOCK 7007 to 1969795856.",en,hf_sms_otp_phishing_10k,otp=False;intent=NOT_OTP;phishing=False,NEEDS_REVIEW,source-success-but-not-otp-or-phishing,TRANSACTION,cursor-agent,d9ec8b5949fe,银行卡消费成功通知，账户变动告知
en_otp_web_4265,470053 is OTP for txn of INR 6052.86 at BLINKIT on ICICI Bank Credit Card XX7187. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,69c7f3ee846c,ICICI信用卡交易OTP，消费确认认证
en_otp_web_1892,Amazon Delivery Associate(+918061914444 PIN 5453) has picked up your Amazon Fresh order 402-9346072-3280349. Order will be delivered by 8:00 PM. Track https://amzn.in/d/2pVG8Xh,en,hf_sms_otp_phishing_10k,otp=False;intent=NOT_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,8284a45fa78f,Amazon Fresh取件/配送状态+官方跟踪链，物流事务
en_otp_web_29670,The OTP token for your SMS Gupshup Enterprise account (7252899026) is YDCWQL .Please enter the OTP to login into your account.,en,hf_sms_otp_phishing_10k,otp=True;intent=APP_LOGIN_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,923d463006d3,Gupshup企业账户登录OTP，登录认证
en_otp_web_4396,861331 is OTP for txn of INR 500.42 at Swiggy on ICICI Bank Credit Card XX5144. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,e108643a8a57,ICICI信用卡交易OTP，消费确认认证
en_otp_web_29773,Your Blue Dart Secure Delivery Code is 110324 and its valid for next 30 minutes. Enter this Delivery Code on the device to receive the package.,en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,896c5af9e752,Blue Dart安全签收码，物流事务
en_otp_web_3129,182497 is the OTP for INR 283.78 transaction on SWIGGY LIMI using ICICI Bank Credit Card XX5918. OTPs are SECRET. DO NOT disclose,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,c66b13e19805,ICICI信用卡交易OTP，消费确认认证
en_otp_web_16964,Your LinkedIn verification code is 251241.,en,hf_sms_otp_phishing_10k,otp=True;intent=APP_LOGIN_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,d3ca36d0fc87,LinkedIn验证码，平台认证
en_otp_web_3216,"To DELIVER Achaari Atyachaari, Afghan-Ka from FLAVORCRAFT INNOVATIONS PRIVAT (AWB 31332710883396), share OTP 1060. Track@ https://www.delhivery.com -Delhivery",en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,ab856e45c4d1,Delhivery妥投OTP+官方跟踪，物流事务
en_otp_web_20581,"Your registration for UPI app has started. If it was not you, report now to your bank. Do not share card details/OTP/CVV with anyone to avoid financial loss",en,hf_sms_otp_phishing_10k,otp=False;intent=NOT_OTP;phishing=False,NEEDS_REVIEW,source-success-but-not-otp-or-phishing,TRANSACTION,cursor-agent,95118e4209fa,UPI注册已开始的银行安全提醒，账户业务告知
en_otp_web_17115,611702 is your OTP for accessing BhaiFi.,en,hf_sms_otp_phishing_10k,otp=True;intent=GENERIC_APP_ACTION_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,73190f3b2b3c,BhaiFi接入OTP，纯服务认证
en_otp_web_1949,"Dear Customer,Greetings from bbdaily. Due to poor weather condition in your area, your order delivery will be delayed. Our team will try their best to deliver within 2 hours. Apologies for the inconvenience caused. Thank you for your patience!",en,hf_sms_otp_phishing_10k,otp=False;intent=NOT_OTP;phishing=False,NEEDS_REVIEW,source-success-but-not-otp-or-phishing,TRANSACTION,cursor-agent,75059aa8fd0d,bbdaily因天气延迟配送的订单服务告知
en_otp_web_12722,836530 is OTP for txn of INR 620.06 at DAILYDEL SO on ICICI Bank Credit Card XX4093. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,c00d5005f40a,ICICI信用卡交易OTP，消费确认认证
en_otp_web_29783,Your Blue Dart Secure Delivery Code is 282921 and its valid for next 30 minutes. Enter this Delivery Code on the device to receive the package.,en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,896c5af9e752,Blue Dart安全签收码，物流事务
en_otp_web_29682,The OTP token for your SMS Gupshup Enterprise account (0732363754) is CWIDSF .Please enter the OTP to login into your account.,en,hf_sms_otp_phishing_10k,otp=True;intent=APP_LOGIN_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,a543170a8948,Gupshup企业账户登录OTP，登录认证
en_otp_web_285,Your ICICI Bank FASTag Serial no. 7991506032 for vehicle no. FJ60DG9787 has been assigned to your Tag Account 22625423 on 11-08-2025 10:53:50.,en,hf_sms_otp_phishing_10k,otp=False;intent=NOT_OTP;phishing=False,NEEDS_REVIEW,source-success-but-not-otp-or-phishing,TRANSACTION,cursor-agent,aef3973f5e76,FASTag已绑定车辆/账户的业务结果告知
en_otp_web_4608,785035 is OTP for txn of INR 594.62 at BLINKIT on ICICI Bank Credit Card XX1013. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,ef5aaac111c3,ICICI信用卡交易OTP，消费确认认证
en_otp_web_3265,372626 is OTP for txn of INR 182025.05 at ICICINACH on ICICI Bank Debit Card XX1218. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,en,hf_sms_otp_phishing_10k,otp=True;intent=BANK_OR_CARD_TXN_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,d0ae7481842e,ICICI借记卡交易OTP，消费确认认证
en_otp_web_29595,The OTP token for your SMS Gupshup Enterprise account (7412983113) is BYVIJY .Please enter the OTP to login into your account.,en,hf_sms_otp_phishing_10k,otp=True;intent=APP_LOGIN_OTP;phishing=True,FRAUD,source-predicted-phishing,TRANSACTION,cursor-agent,e8e2832d693d,Gupshup企业账户登录OTP，登录认证
en_otp_web_6042,PLEASE SHARE THIS CODE ONLY WHEN YOUR ORDER IS DELIVERED : 6803. Swiggy Order 185516446025137 from Instamart,en,hf_sms_otp_phishing_10k,otp=True;intent=DELIVERY_OR_SERVICE_OTP;phishing=False,TRANSACTION,source-predicted-legitimate-otp,TRANSACTION,cursor-agent,717390b35211,Swiggy Instamart妥投码，物流签收事务
en_otp_web_1286,ICICI Bank Acct XX306 debited for Rs 10.72 on 07-Jun-25; IYENGARS BAKERY credited. UPI:515858347075. Call 18002662 for dispute. SMS BLOCK 696 to 0795320757.,en,hf_sms_otp_phishing_10k,otp=False;intent=NOT_OTP;phishing=False,NEEDS_REVIEW,source-success-but-not-otp-or-phishing,TRANSACTION,cursor-agent,4c614bb18ab9,UPI扣款通知，账户变动告知
