id,text,language,source,uci_binary,label,annotator,template_group,notes
uci_04519,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0d6991a63aec,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04520,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,078ae75e9f48,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04521,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a86f9a05185b,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04522,Hi good mornin.. Thanku wish u d same..,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,787a009db6cc,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04523,DO U WANT 2 MEET UP 2MORRO,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,2c44d51f51c0,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04524,Actually I decided I was too hungry so I haven't left yet :V,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,2c973e48c2ef,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04525,I've sent ¨¹ my part..,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,fc388d39235a,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04526,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,045127acb1bd,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04527,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec ¡ê1.50ea. OTBox 731 LA1 7WS. )",en,uci_sms_spam_collection_v1,spam,HARASS,,8bbaf31cba59,成人约炮交友骚扰短信，诱导色情互动
uci_04528,Understand. his loss is my gain :) so do you work? School?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,c2b4d8563355,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04529,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,cb55891583b2,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04530,"Hiya, probably coming home * weekend after next",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a69382ddcc23,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04531,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,40224ad1dc5e,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04532,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,57034c8e9457,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04533,Ok both our days. So what are you making for dinner tonite? Am I invited?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,29a34c78b3be,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04534,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,en,uci_sms_spam_collection_v1,spam,AD,,0a8760ee9804,成人视频聊天订阅服务，付费观看商业广告
uci_04535,I have no money 4 steve mate! !,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,4098120253ae,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04536,IM LATE TELLMISS IM ON MY WAY,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,6ddc644facaa,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04537,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b3e94a4d54d4,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04538,Normally i use to drink more water daily:),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,278856e7e74c,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04539,Dare i ask... Any luck with sorting out the car?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,f2db011c13fe,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04540,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,5ed821637a86,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04541,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,94995b6f470c,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04542,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,2636af2633fd,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04543,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,en,uci_sms_spam_collection_v1,spam,AD,,0ee93e6cc99f,付费聊天/图片服务促销广告
uci_04544,I've been trying to reach him without success,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b5e0647b1fd2,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04545,when you and derek done with class?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,9e184702cad7,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04546,Never y lei... I v lazy... Got wat? Dat day ¨¹ send me da url cant work one...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d46be394587b,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04547,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b48ab00bbe81,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04548,Hey mate. Spoke to the mag people. We¡®re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b341b4158ed5,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04549,Hope you are having a good week. Just checking in,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,290c042168b1,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04550,"Haha, my friend tyler literally just asked if you could get him a dubsack",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,93f5bbd0a623,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04551,"""Hey! do u fancy meetin me at 4 at cha ? hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x""",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,f9f15b385405,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04552,Great. Have a safe trip. Dont panic surrender all.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,7a5141d06a3e,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04553,"""SYMPTOMS"" when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,9cc5ae78a88c,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04554,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,972d09c4491c,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04555,Try to do something dear. You read something for exams,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,3acc6349fbb5,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04556,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,edc99b11134b,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04557,Gettin rdy to ship comp,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,c2bcf0d48f1c,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04558,I am in hospital da. . I will return home in evening,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,47e5187bfb5b,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04559,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,439f669e331f,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04560,Think + da. You wil do.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,50d12d2f89d2,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04561,I'm awake oh. What's up.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,abb5850285f3,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04562,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a09a946c6e5b,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04563,How much u trying to get?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,dc150a7967a6,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04564,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d47e833055fb,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04565,Tell me again what your address is,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,104cd0cc1685,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04566,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,76a21865fa37,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04567,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,02f35171178b,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04568,But you were together so you should be thinkin about him,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0d49d0c4155f,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04569,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0177062425ba,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04570,At WHAT TIME should i come tomorrow,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,26dc98a1756b,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04571,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,en,uci_sms_spam_collection_v1,spam,AD,,aa6917d988ae,手机聊天室订阅服务，付费聊天广告
uci_04572,"""CHA QUITEAMUZING THAT?SCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE """,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,3545e9eaf8f9,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04573,Omg how did u know what I ate?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,7ed2265cdac0,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04574,"""URGENT! This is the 2nd attempt to contact U!U have WON ¡ê1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max¡ê7. 50""",en,uci_sms_spam_collection_v1,spam,FRAUD,,c8acb1eaabf5,假中奖/假冒领奖通知，诱导拨打付费电话领取虚假奖品
uci_04575,:( but your not here....,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d153f4e8be36,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04576,Not directly behind... Abt 4 rows behind ¨¹...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,93629e824c97,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04577,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,en,uci_sms_spam_collection_v1,spam,AD,,6094ceb44934,CD礼品券抽奖促销，商业购物奖励广告
uci_04578,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",en,uci_sms_spam_collection_v1,spam,AD,,f32318632611,合约手机续签促销广告，免费升级双份通话
uci_04579,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",en,uci_sms_spam_collection_v1,spam,FRAUD,,aef9292e5cb2,假冒紧急中奖通知，虚假度假/现金奖励诱导拨打付费电话
uci_04580,No plans yet. What are you doing ?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,c3a2984a5e9e,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04581,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,16ec289ec908,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04582,Not course. Only maths one day one chapter with in one month we can finish.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,416b7480f042,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04583,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a480711ca31c,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04584,"For ur chance to win a ¡ê250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",en,uci_sms_spam_collection_v1,spam,AD,,283f3bbd46f6,每周购物抽奖促销广告，诱导参与
uci_04585,Noooooooo please. Last thing I need is stress. For once in your life be fair.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b41948005b56,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04586,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,en,uci_sms_spam_collection_v1,spam,AD,,2cc64639dece,秘密暗恋者付费查询服务，付费揭秘商业广告
uci_04587,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. ¡ê1.50 increments. Help08718728876",en,uci_sms_spam_collection_v1,spam,AD,,da454450872b,色情交友推广订阅服务，付费短信互动
uci_04588,"I'll see if I can swing by in a bit, got some things to take care of here firsg",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,12e67aa8386b,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04589,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,115f1121b44c,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04590,Have you not finished work yet or something?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d835b31b8aa6,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04591,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e6401ed639c7,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04592,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX ¡ê1.50,en,uci_sms_spam_collection_v1,spam,AD,,ff240d392cdb,英格兰主题彩铃/国旗下载订阅，商业娱乐促销
uci_04593,Right it wasnt you who phoned it was someone with a number like yours!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,677c7330d8d0,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04594,It's ok i wun b angry. Msg u aft i come home tonight.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,2e9a1737a793,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04595,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,14a4bdab637d,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04596,Yo sorry was in the shower sup,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,29654e81e1e2,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04597,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,494142d7900e,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04598,Full heat pa:-) i have applyed oil pa.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,56cb135be49c,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04599,I'm stuck in da middle of da row on da right hand side of da lt...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,dca409456975,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04600,Have you laid your airtel line to rest?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,9c859a6e8a6c,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04601,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,696e3d4cfc9d,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04602,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,en,uci_sms_spam_collection_v1,spam,AD,,d60735092926,通话时长奖励订阅服务，诱导付费订阅
uci_04603,"""Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx""",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d65aba0022de,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04604,And I don't plan on staying the night but I prolly won't be back til late,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0b380448f339,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04605,THANX 4 PUTTIN DA FONE DOWN ON ME!!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,6969951771ad,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04606,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,5dedc19ff879,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04607,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up...",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,33d1cc15ed79,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04608,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,2874e241d15c,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04609,We live in the next  &lt;#&gt; mins,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,1489adf94103,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04610,Y de asking like this.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,309def2f4cd4,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04611,Just glad to be talking to you.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,8a0a66d26f19,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04612,Wat time ¨¹ finish?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,6706696bf6f1,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04613,Sorry da. I gone mad so many pending works what to do.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ae54f70269ee,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04614,How much you got for cleaning,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a14668d94973,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04615,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,52acd0b4b103,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04616,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,en,uci_sms_spam_collection_v1,spam,AD,,2fa0e4bb7fd9,商业问答竞赛促销，答题参与赢取奖品
uci_04617,¨¹ called dad oredi...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,dc587d8a5087,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04618,Good. do you think you could send me some pix? I would love to see your top and bottom...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a14f66faf30c,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04619,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,900ec603a101,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04620,"Sorry, I'll call later In meeting.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,9a99f9884fc2,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04621,THIS IS A LONG FUCKIN SHOWR,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b82f77b3ec2c,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04622,"Received, understood n acted upon!",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b04bca5d3f81,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04623,They finally came to fix the ceiling.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d4d1662277ad,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04624,"U need my presnts always bcz U cant mis love. ""jeevithathile irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,8d302f99b321,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04625,Jus finish blowing my hair. U finish dinner already?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,73512f04ad58,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04626,I'm on the bus. Love you,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,248a3bd8b33e,私人闲聊/日常对话，不属于业务通知或商业推广
uci_04627,Lol ... I knew that .... I saw him in the dollar store,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,bb5c6f653e9b,私人闲聊/日常对话，不属于业务通知或商业推广
