id,text,language,source,uci_binary,label,annotator,template_group,notes
uci_03918,Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,10b43c9767d0,简短日常沟通或确认回复，属于个人闲聊
uci_03919,No need to ke qi... ¨¹ too bored izzit y suddenly thk of this...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,383f1f01d514,日常问候或打招呼，属于个人沟通
uci_03920,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e86a2e0cd3bb,个人见面/交通安排对话，属于私人沟通
uci_03921,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for ¡ê3/wk,en,uci_sms_spam_collection_v1,spam,AD,,4d28b7ce5508,铃声订阅广告，以免费铃声吸引订阅，后续每周收费3英镑
uci_03922,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,799ea697ddc4,个人见面/交通安排对话，属于私人沟通
uci_03923,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0c989b817081,简短日常沟通或确认回复，属于个人闲聊
uci_03924,Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,268409cd511d,简短日常沟通或确认回复，属于个人闲聊
uci_03925,How? Izzit still raining?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a4c8202ad55a,天气话题闲聊，属于个人对话
uci_03926,As if i wasn't having enough trouble sleeping.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,73a972f20b36,私人闲聊内容，无法归入业务类别
uci_03927,I havent add ¨¹ yet right..,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,440d4f67c722,私人闲聊内容，无法归入业务类别
uci_03928,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,2d178ddb7855,私人暧昧/情感对话，属于个人交流范畴
uci_03929,Babe ? I lost you ... Will you try rebooting ?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,5655346246c5,私人暧昧/情感对话，属于个人交流范畴
uci_03930,Yes. Nigh you cant aha.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,4c605248541a,私人闲聊内容，无法归入业务类别
uci_03931,I thk ¨¹ gotta go home by urself. Cos i'll b going out shopping 4 my frens present.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,5f002bd5db3c,个人见面/交通安排对话，属于私人沟通
uci_03932,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,db5413f82644,个人见面/交通安排对话，属于私人沟通
uci_03933,Sos! Any amount i can get pls.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,28f5f2698d1e,私人闲聊内容，无法归入业务类别
uci_03934,"Playin space poker, u?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,67793f1b7bb7,简短日常沟通或确认回复，属于个人闲聊
uci_03935,How come guoyang go n tell her? Then u told her?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,914cd615447c,个人见面/交通安排对话，属于私人沟通
uci_03936,You need to get up. Now.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,cee663400d9b,个人情感表达或心理状态分享，属于私人对话
uci_03937,They r giving a second chance to rahul dengra.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b8f8422e3153,日常问候或打招呼，属于个人沟通
uci_03938,"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,bb602250f2d4,简短日常沟通或确认回复，属于个人闲聊
uci_03939,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,1a6409e3dc3c,日常问候或打招呼，属于个人沟通
uci_03940,Y ¨¹ wan to go there? C doctor?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,54539930bbf3,个人见面/交通安排对话，属于私人沟通
uci_03941,Does daddy have a bb now.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,dcdbc39ffb0c,家庭朋友间的私人对话
uci_03942,"Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!",en,uci_sms_spam_collection_v1,spam,AD,,5bfb67435f50,免费铃声广告，要求回复GO获取铃声，订阅收费
uci_03943,She's borderline but yeah whatever.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,1aef533148f1,简短日常沟通或确认回复，属于个人闲聊
uci_03944,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,fef42753f434,个人见面/交通安排对话，属于私人沟通
uci_03945,"Until 545 lor... Ya, can go 4 dinner together...",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,dd1020dee910,简短日常沟通或确认回复，属于个人闲聊
uci_03946,I will be gentle princess! We will make sweet gentle love...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,07e5bac5dd5e,私人暧昧/情感对话，属于个人交流范畴
uci_03947,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a72ae128af60,私人暧昧/情感对话，属于个人交流范畴
uci_03948,"Sorry, went to bed early, nightnight",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,c69a59bb0da9,简短日常沟通或确认回复，属于个人闲聊
uci_03949,I like to think there's always the possibility of being in a pub later.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b2c0e2ba9908,简短日常沟通或确认回复，属于个人闲聊
uci_03950,HMM yeah if your not too grooved out! And im looking forward to my pound special :),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,dbccef36418a,简短日常沟通或确认回复，属于个人闲聊
uci_03951,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,bfdcbd027470,简短日常沟通或确认回复，属于个人闲聊
uci_03952,Hi dude hw r u da realy mising u today,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,c47643707310,日常问候或打招呼，属于个人沟通
uci_03953,Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,327a27018a43,个人见面/交通安排对话，属于私人沟通
uci_03954,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,en,uci_sms_spam_collection_v1,spam,AD,,2bc7d9714e1e,贷款服务广告，推广无担保贷款和信用不良者贷款
uci_03955,I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e38fab82de82,私人暧昧/情感对话，属于个人交流范畴
uci_03956,I knew it... U slept v late yest? Wake up so late...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a24ac5aca72e,私人闲聊内容，无法归入业务类别
uci_03957,Haha... dont be angry with yourself... Take it as a practice for the real thing. =),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,9872f45c301e,个人玩笑/幽默对话，属于私人闲聊
uci_03958,Where is that one day training:-),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,f9589ecf11ed,个人见面/交通安排对话，属于私人沟通
uci_03959,So i could kiss and feel you next to me...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e8c56e94c1ff,私人暧昧/情感对话，属于个人交流范畴
uci_03960,Have a nice day my dear.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,58b3e463e2c7,私人闲聊内容，无法归入业务类别
uci_03961,I sent lanre fakeye's Eckankar details to the mail box,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,fbbef98a0ad5,私人闲聊内容，无法归入业务类别
uci_03962,Your dad is back in ph?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,96d11ce7e6f7,家庭朋友间的私人对话
uci_03963,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo",en,uci_sms_spam_collection_v1,spam,FRAUD,,be719f437845,虚假中奖通知，声称被选中获得3000英镑奖励，要求拨打收费电话领奖骗取话费
uci_03964,If you ask her or she say any please message.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e830aca07ad4,个人通信安排或闲聊
uci_03965,"If e timing can, then i go w u lor...",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,448068da83a5,简短日常沟通或确认回复，属于个人闲聊
uci_03966,Love you aathi..love u lot..,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,2b5eb7b6cae1,私人暧昧/情感对话，属于个人交流范畴
uci_03967,I was just callin to say hi. Take care bruv!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,f3932fd4151c,个人见面/交通安排对话，属于私人沟通
uci_03968,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a ¡ê150 prize. To collect is easy. Just call 09061743386,en,uci_sms_spam_collection_v1,spam,FRAUD,,cc780a50040b,冒充Vodafone虚假中奖通知，声称电脑抽中赢得150英镑奖金，要求拨打电话领取
uci_03969,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,09f218edc9b8,个人日常安排或闲聊，涉及衣食住行
uci_03970,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,2481683e748d,简短日常沟通或确认回复，属于个人闲聊
uci_03971,"That's the trouble with classes that go well - you're due a dodgey one ¡­ Expecting mine tomo! See you for recovery, same time, same place",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ced3aebe0021,个人见面/交通安排对话，属于私人沟通
uci_03972,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,en,uci_sms_spam_collection_v1,spam,AD,,817afd5c92e7,手机服务促销广告，推广免费视频手机、通话分钟和短信套餐
uci_03973,WOT U UP 2 J?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,8c9e87fa63ce,私人闲聊内容，无法归入业务类别
uci_03974,"Night night, see you tomorrow",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,92cb0dc65187,简短日常沟通或确认回复，属于个人闲聊
uci_03975,Roger that. We¡®re probably going to rem in about 20,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,59d508776b26,个人见面/交通安排对话，属于私人沟通
uci_03976,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,c8f99b945fda,私人暧昧/情感对话，属于个人交流范畴
uci_03977,I wish u were here. I feel so alone,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ffb2b99c0cf3,个人情感表达或心理状态分享，属于私人对话
uci_03978,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,en,uci_sms_spam_collection_v1,spam,AD,,88063754637f,Orange套餐促销广告，推广双倍分钟数双倍短信和免费手机
uci_03979,Reason is if the team budget is available at last they buy the unsold players for at base rate..,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,5c5a61376a07,日常问候或打招呼，属于个人沟通
uci_03980,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,7cc1bd1cda96,简短日常沟通或确认回复，属于个人闲聊
uci_03981,ringtoneking 84484,en,uci_sms_spam_collection_v1,spam,AD,,84dae4aefac7,铃声服务广告，推广订阅铃声服务
uci_03982,Huh i cant thk of more oredi how many pages do we have?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ac2d1202f087,私人闲聊内容，无法归入业务类别
uci_03983,His frens go then he in lor. Not alone wif my mum n sis lor.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,9ceb22d7de74,简短日常沟通或确认回复，属于个人闲聊
uci_03984,Nationwide auto centre (or something like that) on Newport road. I liked them there,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b48820c2fc23,日常问候或打招呼，属于个人沟通
uci_03985,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,21f77b7483a7,私人暧昧/情感对话，属于个人交流范畴
uci_03986,"Whatever, juliana. Do whatever you want.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,26f5bfa2455c,个人情感表达或心理状态分享，属于私人对话
uci_03987,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,3f2a8eb59232,简短日常沟通或确认回复，属于个人闲聊
uci_03988,Ringtone Club: Gr8 new polys direct to your mobile every week !,en,uci_sms_spam_collection_v1,spam,AD,,53050760424f,铃声俱乐部广告，推广每周直接发送铃声订阅服务
uci_03989,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,773e472864f7,个人见面/交通安排对话，属于私人沟通
uci_03990,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a2113351b574,简短日常沟通或确认回复，属于个人闲聊
uci_03991,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,en,uci_sms_spam_collection_v1,spam,AD,,06a8cd96a8bb,股票投资广告，推广投资建议服务，声称股票上涨300%以上
uci_03992,I am on the way to ur home,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,98567d786fb4,个人见面/交通安排对话，属于私人沟通
uci_03993,"Dizzamn, aight I'll ask my suitemates when I get back",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0cbb2a5db9b8,简短日常沟通或确认回复，属于个人闲聊
uci_03994,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,79787ef6724c,简短日常沟通或确认回复，属于个人闲聊
uci_03995,I love to cuddle! I want to hold you in my strong arms right now...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,2543a9b8a173,私人暧昧/情感对话，属于个人交流范畴
uci_03996,R u in this continent?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,c967c9842de6,日常问候或打招呼，属于个人沟通
uci_03997,We'll you pay over like  &lt;#&gt; yrs so its not too difficult,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0547683aa991,私人闲聊内容，无法归入业务类别
uci_03998,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,en,uci_sms_spam_collection_v1,spam,AD,,aa1405cd5cb0,成人聊天约会服务广告，推广按分钟收费的交友服务
uci_03999,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,en,uci_sms_spam_collection_v1,spam,AD,,2a15a35b8633,手机促销广告，推广免费通话分钟和免费摄像机
uci_04000,K...k...when will you give treat?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,22639469056f,个人日常安排或闲聊，涉及衣食住行
uci_04001,"This is the 2nd time we have tried to contact u. U have won the ¡ê400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate",en,uci_sms_spam_collection_v1,spam,FRAUD,,51542efe4033,虚假中奖通知，声称已赢得400英镑奖品，要求拨打收费电话领取骗取话费
uci_04002,He's just gonna worry for nothing. And he won't give you money its no use.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,49781976988c,个人见面/交通安排对话，属于私人沟通
uci_04003,Did you get any gift? This year i didnt get anything. So bad,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,f999a5bbb0d2,日常问候或打招呼，属于个人沟通
uci_04004,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,eca9d8a0d507,个人见面/交通安排对话，属于私人沟通
uci_04005,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ea18b27de46b,简短日常沟通或确认回复，属于个人闲聊
uci_04006,", ow u dey.i paid 60,400thousad.i told  u would call .",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,cac71a37aebc,个人情感表达或心理状态分享，属于私人对话
uci_04007,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,2421b92c477b,私人暧昧/情感对话，属于个人交流范畴
uci_04008,I'm reaching home in 5 min.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,7c79e8126c30,个人见面/交通安排对话，属于私人沟通
uci_04009,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,6ceca7d73ace,简短日常沟通或确认回复，属于个人闲聊
uci_04010,Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,88e22383e187,私人闲聊内容，无法归入业务类别
uci_04011,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",en,uci_sms_spam_collection_v1,spam,AD,,b1f1a92b189d,娱乐竞猜广告，推广Westlife见面会竞猜活动，按条收费
uci_04012,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed ¡ê1000 cash or ¡ê5000 prize!,en,uci_sms_spam_collection_v1,spam,FRAUD,,80204a8f2287,虚假客服中奖通知，声称中奖1000英镑现金或5000英镑奖品，要求回拨收费电话
uci_04013,Discussed with your mother ah?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,31f0948f8e58,私人闲聊内容，无法归入业务类别
uci_04014,Ok.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,7a85f4764bbd,简短日常沟通或确认回复，属于个人闲聊
uci_04015,"Sorry, I can't text &amp; drive coherently, see you in twenty",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,161a9434a997,个人通信安排或闲聊
uci_04016,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,en,uci_sms_spam_collection_v1,spam,AD,,1cc0159907de,铃声订阅服务通知，告知将发送铃声并要求付费
uci_04017,In which place i can get rooms cheap:-),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,13fe9462ba70,日常问候或打招呼，属于个人沟通
uci_04018,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,720307cb48d7,私人闲聊内容，无法归入业务类别
uci_04019,"""GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI""",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0e0866849b80,简短日常沟通或确认回复，属于个人闲聊
uci_04020,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at ¡ê350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",en,uci_sms_spam_collection_v1,spam,FRAUD,,549b3954be15,虚假免费酒店住宿通知，声称赢得价值350英镑假期，需拨打收费电话申领
uci_04021,University of southern california.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,5d349b6edec7,私人闲聊内容，无法归入业务类别
uci_04022,We have to pick rayan macleran there.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d83fb01d9f9d,个人见面/交通安排对话，属于私人沟通
uci_04023,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,8f346016d32c,简短日常沟通或确认回复，属于个人闲聊
uci_04024,Well. Balls. Time to make calls,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,2756c152ae99,个人通信安排或闲聊
uci_04025,Wat time ¨¹ wan today?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,9469eb04a6d6,私人闲聊内容，无法归入业务类别
uci_04026,&lt;#&gt;  in mca. But not conform.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b5d70316a000,私人闲聊内容，无法归入业务类别
uci_04027,Oh ok.. Wat's ur email?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a5b4d427d92c,简短日常沟通或确认回复，属于个人闲聊
uci_04028,"Yes, princess. Are you going to make me moan?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,95889d809d41,私人暧昧/情感对话，属于个人交流范畴
uci_04029,Lol its ok I didn't remember til last nite,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,6a519943d739,个人玩笑/幽默对话，属于私人闲聊
uci_04030,"[¡­] anyway, many good evenings to u! s",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,11cc3cbed926,个人见面/交通安排对话，属于私人沟通
uci_04031,"Cool, I'll text you in a few",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,9e98f451890c,简短日常沟通或确认回复，属于个人闲聊
uci_04032,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,eb5d659463ad,个人日常安排或闲聊，涉及衣食住行
uci_04033,I'm very happy for you babe ! Woo hoo party on dude!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,4b8c26dc95b0,私人暧昧/情感对话，属于个人交流范畴
uci_04034,I am taking you for italian food. How about a pretty dress with no panties? :),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b3f0e752569e,私人暧昧/情感对话，属于个人交流范畴
uci_04035,Wot u up 2? Thout u were gonna call me!! Txt bak luv K,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,3cce83d956f2,个人见面/交通安排对话，属于私人沟通
uci_04036,YOU ARE CHOSEN TO RECEIVE A ¡ê350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,en,uci_sms_spam_collection_v1,spam,FRAUD,,c772ba1a73b9,虚假中奖通知，要求拨打获奖电话领取350英镑奖金，骗取高额话费
uci_04037,How are you holding up?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,27bc2c16274c,私人闲聊内容，无法归入业务类别
