id,text,language,source,uci_binary,label,annotator,template_group,notes
uci_01021,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,fd489c41b34a,表达爱意或思念的私人情话，属于个人对话
uci_01022,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,en,uci_sms_spam_collection_v1,spam,HARASS,,d079ccb21630,推广收费约会猜名服务，诱导拨打电话，属于骚扰类交友营销
uci_01023,We still on for tonight?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,72bc3351aa91,无法归入四类的私人消息或闲聊内容
uci_01024,May i call You later Pls,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,077dea72a5a9,无法归入四类的私人消息或闲聊内容
uci_01025,Hasn't that been the pattern recently crap weekends?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,881a1ab67c04,无法归入四类的私人消息或闲聊内容
uci_01026,I have a sore throat. It's scratches when I talk,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,738ebce4844e,无法归入四类的私人消息或闲聊内容
uci_01027,Yes da. Any plm at ur office,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,23a7e16db9a5,关于工作事务的个人对话
uci_01028,Are you not around or just still asleep? :V,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0a9747ab5119,无法归入四类的私人消息或闲聊内容
uci_01029,"Lol you forgot it eh ? Yes, I'll bring it in babe",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,79f0afac0f44,表达爱意或思念的私人情话，属于个人对话
uci_01030,"Its good, we'll find a way",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b2da8bdd2099,关于出行安排的个人对话
uci_01031,Can not use foreign stamps in this country. Good lecture .,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,2e082c6843c9,关于出行安排的个人对话
uci_01032,Yup bathe liao...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,39876e67712b,无法归入四类的私人消息或闲聊内容
uci_01033,HAPPY NEW YEAR MY NO.1 MAN,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,bfb7ef491f58,无法归入四类的私人消息或闲聊内容
uci_01034,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,7f38103482f0,简短日常回复，属于个人对话片段
uci_01035,ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ed217c231cfa,无法归入四类的私人消息或闲聊内容
uci_01036,"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b32a539612ac,表达爱意或思念的私人情话，属于个人对话
uci_01037,"No my blankets are sufficient, thx",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,70161ddcfae4,无法归入四类的私人消息或闲聊内容
uci_01038,"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,69b66f417552,无法归入四类的私人消息或闲聊内容
